content,gender,userlevel,score,ticket
不会真有人觉得不好看吧,1,2,10,1
真好看！没得说！,0,3,10,1
再次回顾才更觉得魔戒系列的伟大！,2,3,10,1
一如既往的好看,1,3,10,1
等了很久终于在影院播出了，震撼人心的画面,1,2,10,1
效果非常不错。,2,2,10,1
第一次看的时候花痴喜欢精灵王子 现在再看山姆是我心里的白月光  ,2,2,9,1
中土永存，王者无敌,0,2,10,1
太棒了！重温经典！,0,2,10,1
完美的结局。,1,3,10,1
太好看了，我的语言难以表达我对指环王三部曲的赞美，它太完美了，感谢重映，让我认识到了如此棒的一部作品!,2,2,10,1
指环王永远的神！！！,0,2,10,0
可以呢，很喜欢,2,2,10,1
永恒的经典！最佳的影片！无可争议！阿拉贡最后喊出“For  Frodo”转身杀向魔多大军的那一幕真帅到炸裂！虽千万人吾往矣！,0,1,10,0
经典电影，好怀念。,1,2,10,1
经典就是不一样,0,2,10,1
中土的和平是所以人类和其他种族并肩战斗的胜利。只有和平才能带来美好的生活。,2,3,10,1
十七年的回忆！,0,3,10,1
今天在金泉港影城看的IMAX巨幕的场面震撼，人物塑造立体感强，表演到位确实是史诗级巨片。,0,2,10,0
Hail for the lord of the rings!！！Ere the sunrises!!! 指环王重映完结！！！在电影院回味真是人生一大幸事(⸝⸝•‧̫•⸝⸝)这次看竟为刚铎宰相之死感到哀伤——他本能和洛汗王一样荣耀地并肩先王脑中伊欧玟的“I am no man”是吼出来的，今日再看发现如此平静——但充满力量人类、精灵、矮人……一切生物慷慨赴死For peace， for friends and for love!!! 中土的人类最终团结起来了，现在地球上的人们呢？ 推荐 推荐 推荐,2,2,10,1
时隔十七年 还是那么震撼 刚铎点燃七大山脉烽火 洛汗旭日东升时前来支援 人皇率亡者大军归来 山姆背着佛罗多说 我不能替你背负这负担 但我可以背着你 很高兴能再在影院重温一次影史史诗 此生无憾了 最后人皇的激励战前演讲和希优德的冲锋音乐真的内心久久不能平静 有生之年还能再看到能与指环王相媲美的电影了吗 我想还会的 但是指环王永远不会被超越!,1,2,10,1
喜欢魔戒三部曲，看了不下五六遍，终于在电影院把三部曲看完了，好震撼 推荐,1,2,10,1
当年没赶上今天终于能来还债了。场面真的太震撼了，不管是打斗场面还是最后白城加冕，都太绝了。阿拉贡和莱戈拉斯是我永远的心头好。,0,3,10,1
20年前的传世经典,1,1,10,1
满分不用多bb,1,2,10,1
很棒的电影，作为指环王系列的收官之作，很好，剧情完整，特效也做的特别棒！,1,2,10,1
非常喜欢，好喜欢甘道夫，还有山姆,1,3,10,1
视听盛宴，心灵之旅。,0,2,0,1
#CGS中国巨幕#10分实至名归，绝对神一般存在的电影。护戒同盟的坚定太感人，山姆，阿拉贡，精灵王子……之间并肩作战，完美的完成使命，最后大结局构思完美感人，真的太震撼，还想再看一次。中国巨幕+指环王，绝对完美组合，向经典致敬，向电影团队致敬！,1,2,10,0
第一部，一般；第二部，不错；第三部，极品！,0,3,10,0
the fellowship of the ring  never says farewell,1,2,10,1
还行推荐可以看一下,1,1,9,0
非常好看啊啊,0,3,9,1
重温了魔戒三部曲，依然是无可超越的经典,0,2,10,1
永远的史诗！！,0,2,10,1
一个纪元的结束,1,2,10,0
不需要过多评价，重新再看，震撼！尤其是imax版本，绝对值得一看！！！,1,2,10,1
我还能怎么夸，反正大家都知道，精灵宝钻电影化gkd！,0,2,10,1
无需多言，想给100分的,0,3,10,1
看过了，就是陪陪老婆孩子看看，中途醒了,1,2,9,1
这个n年前就出来的电影 ，现在又来上映一次 ，有意思,0,2,0,0
最后的大战太爽了,2,3,10,1
电影的天花板，指环王三部曲真的是百看不厌，完美。魔戒这部巨著真的是太宏大太有魅力了！,0,2,10,0
还可以吧。西方童话故事。,0,3,8,1
好看，在电影院看太爽了,0,2,10,1
这才叫电影啊！,2,2,10,1
一出来昨天下午就去看了 期待已久超级好看,1,2,10,0
节奏不管怎样的慢，但这片子的制作和叙事在当年都不简单，现在在大荧幕上看到依旧有几分震撼，故事不能说不是好故事，只是太细节，劝退很多影迷吧。三部曲最有气势的就是这结尾篇，结局也是童话般的呈现，世界恢复了和平无欢乐。,1,2,10,0
至今没有任何一部电影能等肩的魔幻题材的史诗大片！ 大俗大雅，画面超绝！,1,3,10,1
很喜欢，很好看,0,3,10,1
无懈可击，完美！,0,1,10,1
魔幻影片的经典、丰碑！至今无可出其右者。三部曲，每一部三小时还觉得意犹未尽，恨不得影片再长一点。当年首次看的时候，那优美的风景，那鸿大的战争场面真是看的人心神激荡，在全世界带起了一股新西兰旅游热。,0,1,10,0
真的非常想看，但电影也真的太长，三个多小时，噢买嘎！看完的童鞋说一说，影院效果真的很震撼吗？,0,1,10,0
#CGS中国巨幕#这次的重映是为了致敬经典，那么指环王究竟为何会被称之为经典，我个人认为主要有以下几点：第一，高精度的还原原著。将读者对于剧情的想象精准的呈现，满足了读者们的期待；第二，源于制作。第三部04年上映，十几年前就可以将画面做的如此精美，不用3D都足够震撼～这次的巨幕观影体验非常棒🤗 。致敬经典,2,2,10,0
三部曲堪称史诗,0,2,10,1
好多年前看的，剧情差不多都忘了，只记得最后戒指熔在熔岩里了,0,2,9,0
优秀的导演优秀的演员，将百态众生，人性善恶、演绎的栩栩如生，跃然纸上。无需太多言语，一个表情、一个动作，将感人的爱情、无畏的亲情，飘渺的希望入木三分的完美体现，当人类克服自私、贪婪，恐惧，团结协作，就是王者，就将无敌！无论剧情，特效，打斗场面都是超一流，补了20年前的票！爽快,1,2,10,1
童年回忆，经典,0,2,9,1
满分为敬，三部曲的高潮,0,2,10,1
居然是删减版 ，非得删减的不成样子，一点不连贯不说，也少了很多铺垫，不如在家看未删减版,0,3,6,0
孩子要看的，看过很多遍了，但没在影院看过。第一第二部重映时，没看成，很遗憾。这回放了学，熬夜也要看。她说很值得，很震撼，就是能看出来有删减的部分，但是也没办法，原片五个小时呢。她很期待三部连放，也期待以后能有三D版。,0,1,10,1
真的太好看了,0,3,10,1
电影史上史诗级电影，震撼人心，第三部王者无敌简直太震撼了，一定要去电影院看王者无敌。魔戒yyds,1,2,10,0
不错的观影体验,0,2,10,1
《魔戒》这部电影我无从挑剔，任何时候都值得观看。前面一二部效果非常好！但在第三部《王者归来》播放的时候，电影院用的是什么盗版片源？电影院用这么差的片源没有审核吗？模糊，重影不清晰，看得眼睛都要瞎了！,2,2,0,1
实话说，懒得评价。每个人有自己的口味。ps：院线剪切得太厉害了，4小时剪成3小时，看过无剪版的肯定不满意，没看过的又会有些地方没看明白。,1,3,10,1
 推荐   回味经典,1,2,10,1
翻新后的指环王配上IMAX的音效效果更加震撼，画面更加清晰唯美，指环王3应该是三部曲中最精彩的一部,2,3,10,1
指环王三部曲，全刷！,0,3,10,1
特别震撼，终于圆了自己的梦。,1,2,10,1
指环王yyds ！第三部更是巅峰之作！毕竟当年的奥斯卡颁奖礼上11提11中，外语奖得主上台第一句话居然说“感谢指环王没报这个奖”,0,2,10,1
指环王yyds ！第三部更是巅峰之作！毕竟当年的奥斯卡颁奖礼上11提11中，外语奖得主上台第一句话居然说“感谢指环王没报这个奖”,0,2,10,1
完整版就更好了,1,4,10,1
经典的电影，剧情特效演员都很绝，中土永存。,2,2,10,1
#南宁IMAX粉丝图助战IMAX指环王：王者无敌#在指环王上映二十周年之际，终于如愿在影院打卡完三部电影了！最终章无论画面特效和剧情都是三部里最完美的，尤其是在IMAX大荧幕上观看！最喜欢的还是配音，无论哪一部，在现在听起来还是天籁之音！,1,5,10,1
一般般，看得我很累，第二部yyds,1,4,8,1
Unparalled 无与伦比 作为00后 真的很幸运能够看到魔戒重新被搬上大屏幕 弥补了晚生的遗憾。,0,3,10,0
不错不能错过的大片,0,2,9,1
没有想到有生之年能在影院看完指环王三部曲，我最爱的电影系列。万达的imax也把观影体验提升到极致，值得纪念,0,3,10,1
永远的神，没什么好说的,0,2,10,1
看的是情怀，感悟的是人生！20年，弹指一挥间……,0,3,10,0
20年前的电影，感慨导演的才华，画面感非常棒，音乐让我想起小时候看电影的记忆。喜欢里面的山姆，长大之后才发现主角之外，其他人的光芒。喜欢每个人物的性格特征。 演技,0,2,10,1
观感极佳，极致享受。 演技,0,3,10,1
永远无法超越的经典！纠结，忧郁，正义与邪恶的较量，让我们相信团结的力量，正义终将战胜邪恶！ 剧本 演技 画面,1,3,10,1
很难想象这是二十前的电影，完结！,1,2,10,1
山姆关上房门的那一刻，脑海里瞬间回溯了霍比特人三部曲和指环王三部曲的那些冒险历程。一切都结束了，弗罗多和比尔博两位霍比特人的传奇旅程。无惧黑暗，无惧困难，一路上他们有无数种理由选择放弃，但是他们没有，这种精神会一直影响着我。this day we fight! 人皇这一路拯救洛汗，援救刚铎，最后义无反顾带着部队迎战摩多的大军，从一个游侠到王者归来的转变，看的热泪盈眶，也许触动了我内心深处那些最纯粹的东西吧。庆幸赶上了这次重映，这几次观影将成为最美好的怀恋。,2,2,9,1
这次重映又看了一遍 感觉加长了，第一次应该没这么长时间 ，原著也看过，第三部的结尾提前10多分钟离场因为有事，很可惜。太喜欢这部巨著了，演员精彩的表演，如果还会重映还会去看，第三部结尾按理说是个大团圆，但是似乎每个人看完心里都很压抑呢，可能就是离别吧 ，离别了自己深爱的人，离别了最爱的中土世界，当年看完书 心情也难受了好久，太喜欢这里的一切了。,2,3,10,1
当年在电影院看了第二部，3由于种种原因最后没有上映非常遗憾，虽然有些地方进行了删减，但能在电影院看到这种史诗大片真的很难得，特别是大战的时候，一定要在电影院观看那是相当震撼！像这种史诗级的大片就算再过10年拿出来看也不会过时，真是牛逼克拉斯,2,2,10,1
史诗巨作，2004年的影片，现在2021年，还是很难超越，商业和艺术的完美平衡！国产影片任重道远，前路漫漫！,1,3,10,1
很好看的  画面感很强 ,0,2,9,1
指环王yyds 另外我想说这一版被剪得七零八落 原版好像有4个半小时（但我还是要补票！！！）,2,2,10,1
指环王三部曲的优秀已经人人皆知，不需要票房证明了。,1,3,10,1
弗罗多没有山姆的一路守护，他到不了终点，没有咕噜最后抢夺魔戒，他或许也只是重复了历史。所以，我们除了赞美山姆，还应该感激咕噜！,1,2,10,1
太长了。。。看过最长的电影 嘻嘻 和你,0,2,10,1
三个多小时坐到屁股疼能躺着看就好了,2,4,10,1
这才是大片，特效棒极了,1,2,10,1
接着看才有意思，看了《护戒使者》感觉没看完，今天看了《王者无敌》算是毁戒成功了，太艰辛了。,2,3,9,1
这才叫电影，,0,2,10,1
经典中的经典，值得！,1,2,10,0
封神之作，各种天花板！,0,3,10,1
最喜欢的系列，这次能在电影院把三部曲一起看完真的好开心！满分,2,3,10,1
好莱坞经典著作，《王者无敌》无疑为这个庞大的魔幻故事划上完美句点。,0,4,9,1
三部曲重映全部打卡完毕,0,2,10,1
十分好看，超赞,0,2,10,1
可以说是非常好看。可惜看到一半有事去了，推荐推荐,2,2,10,1
经典不论何时都是。期待能把精灵宝钻拍成电影！,0,3,9,1
感谢全体演职人员，感谢全体幕后英雄的无私奉献，感谢全体新西兰政府及人民对本片的支持。才有了全人类这部古典浪漫主义巅峰之作,0,3,10,1
巨幕 超级震撼 有生之年,0,2,10,1
东拼西筹～不想说了。每一集拼一点。。。,1,3,2,1
我心目中最好的电影！,0,1,10,1
特别震撼，真正的大片！,0,4,10,1
垃圾，不知道放的什么鬼,2,2,2,1
电影本身没有问题，但影院做法十分气人，在淘票上写的是国语版，进场才发现是英文版。为骗取顾客。这种做法实在过分,0,3,1,1
居然是删减版，就这还想让我给好评？,1,2,1,1
不多说了，经典值得回味，建议看完有兴趣的可以去看看影视APP上的加长版，有些地方删的还是有点难受的。,1,4,10,1
二十年后依然经典,1,4,10,1
致敬经典，永远的经典！,2,4,10,1
什么时候能看第四部,1,3,10,1
永远的传奇史诗，永恒的经典之作,0,3,10,0
经典中的经典，奇幻史诗大片，可以说去趋近于完美了。,0,3,10,1
看了之后以前吹得太过了。,1,4,7,1
不就是史诗级电影、什么时候霍比特人重映啊？,2,3,10,1
经典，历久弥新。,1,2,10,1
不知道为啥要打仗，不知道为啥要赶路。戒指会给熔岩熔掉，榕了对方会灭亡，为啥对方不守住熔岩，为啥有灵魂军队如此bug？为啥我看不出那个是主角。为啥国王死了大儿子，还叫小儿子去死，为啥这个国王抗压能力这么差，为啥这个国家除了国王就是士兵，连个队长也没有，靠甘道夫一个指挥全场。为啥有那么多不合理的设定。,1,3,4,1
有深度有爽点，演技在线，画面爆炸，不容错过,0,2,9,1
我若20年前看过这部电影，阿拉贡必成为我初代男神,1,3,10,1
没有冷场，特别好看，看了一遍还想看，不愧是大片,2,4,10,1
有地方没看懂,0,3,10,1
震撼，场面宏伟，阿拉贡人皇王者归来,1,3,10,1
烂爆了，浪费我的时间,2,3,1,1
感觉人生圆满了 泪流满面,2,3,10,1
影片一开头就交代了咕噜是谁，最后魔戒终于毁了！一开始就是战争，很精彩，猛犸象战斗的亮点！相对于主角弗罗多，更喜欢他的小伙伴山姆，不忘初心，坚持始终，帮助了主角一次又一次！不知道有没有第四部了，会继续支持下去，终于完成了马拉松观影，奖牌到手，仪式感满满！希望会继续出这样的活动，会一直参加下去！,2,2,10,1
每次看到最后登船的那一刻都落泪,1,3,10,0
第三集完美收官。永不过时的片子！,0,3,9,1
甘道夫永远的神。,0,3,9,1
大片就是大片，看两遍三遍仍然津津有味。,1,2,10,0
呜呜呜无憾了中土yyds！,2,2,10,1
Farewell,2,2,10,1
经典适合IMAX重温！ 推荐 画面 演技,1,3,10,1
第三部是前面两部高潮的集合点，震撼，感动，如果要说的话，其实我的尿意还可以憋更久,0,2,10,1
向经典致敬 当初欠的那张电影票 心心念念 当初的那个少年 等来了她上映的一刻 满分 在影史 这是一部无与伦比的电影,1,2,10,1
看完，全场掌声……,2,4,10,1
剧情好，画质不错。,2,3,10,1
永远不要被蛊惑。记住你来自哪里。不忘初心，牢记使命。,1,3,10,1
还能说些什么，史诗系列等我代表大作之一，太顶啦,1,2,10,1
剪了很多片段和细节。但是不得不说IMAX真的很正点，皮肤上的毛孔都看得清清楚楚。作为一枚多年的托尔金迷，只能说国内版瑕不掩瑜，感谢让我当你的愿望实现了，终于能在电影院看完三部曲。满分。,2,2,10,1
鲜血与荣耀，经典重现！为了中土！为了家园！为了所爱的一切！,1,3,10,1
山姆的真友谊，好人有好报,1,3,10,1
超级棒,0,2,10,1
圆满结束了，happy ending,1,3,10,1
十几年后重新再看，震撼！尤其是imax版本，绝对值得一看！！！,1,2,10,1
太好看了，希望没周都能有这样的大片看,2,3,10,1
人类电影史诗！,0,2,10,0
啊啊啊，指环王是关于勇气、爱、友情和希望的故事，经典永远都不会过时❤️❤️❤️,0,1,10,1
后面的剧情有点拖,0,2,0,1
从未有如此好看之电影！！！全程无尿点,1,2,10,1
居然删减了召唤亡灵的片段 遗憾 哭点,2,3,10,1
一部比一部好看，第三部最经典，要是拍成3D，还不媲美阿凡达！,0,3,10,1
经典就是经典，再多的语言都显得苍白！牛逼！,0,4,10,1
不看前几部，有点看不懂，还有霍比特人那几部,1,2,8,1
重温经典，什么时候中国也能拍出如此高水准的电影,1,3,10,1
太完美了，大制作，大场面，画面精良！上上片！,0,3,10,1
千万不要在经四路万达8号厅看电影，座椅太差劲了，看一场电影要累死！抓紧时间换了吧！,1,2,4,0
还行吧！没怎么看懂…,0,2,9,1
能够在大银幕看完这三部巨作真的太幸福了！,0,2,10,1
至此为我的童年魔幻史诗三部曲划上美好的句号。,1,3,10,1
17年的等待，终于美梦成真！,0,3,10,1
穿越中土三小时。四个小霍比特回到夏尔，在酒馆喝酒时，周围吵吵闹闹，嘻嘻哈哈，没有一个人知道他们曾经为中土做了什么，挺好的，至少，不会有一群人指指点点：“看，他头上有个闪电形的伤疤。”刚重返人间，大雨如幕，走到家门口时雨却停了，一切终归是要恢复平静的。,0,3,10,0
一流的编剧一流的导演和演员,0,3,10,1
it a prefect generation. and it over， but it never die.,0,3,10,1
十分！老粉丝啦,1,3,10,1
小说中淡淡的忧伤和一切结束后回归的平静，电影没有能忠实还原。Tolkien生前其实并不希望The Lord of the Rings小说拍成电影。从The Silmarillion中就能看出Tolkien一生真正想讲述的依然是创造、堕落、救赎、完成的故事，只不过他把biblical truths隐藏的很深，乍一看没想到，仔细一琢磨还真是，但估计也只有Christians能察觉到。To God be glory forever through Jesus Christ!,0,2,10,1
心中永远的王者,2,3,10,1
护戒大业结束，从10岁白嫖到30岁，今天三张票补齐了，我与Peter再无亏欠，从此与万恶的美帝划清界限，脚踏实地为社会主义做贡献，远离乌托邦，没有痔疮。,1,3,10,1
 画面很棒 哭点烽火狼烟真的令人激动。,0,3,10,1
作为电影特效史的里程碑，《指环王》三部曲一共获得351个国际奖项，包括最佳影片、最佳导演、最佳改编剧本、最佳剪辑和最佳视觉效果在内的17个奥斯卡奖杯。《指环王3：王者无敌》更是获得奥斯卡11项提名，并夺得11个奖项。历史上达到此成绩的仅有《泰坦尼克号》与《宾虚》。感谢 # CGS中国巨幕 # 时隔二十年为我再次带来震撼的视觉享受！精灵公主爱上人皇就是童话故事里的事！白袍巫师甘道夫居然是个近战强者这倒是没想到！哈哈哈哈哈哈哈！王者无敌！！！！我爱巨幕！！！！！ 推荐 推荐,2,3,10,0
 推荐:最近流行文艺复兴，可以一观。 演技:整体都还行。 画面:新西兰真的好美啊。闪光点:精灵族,2,2,8,1
都多少年前的片了，完胜所有国产片，虽然这样比不公平，但这是事实，即使国外大制作也很少有可以超过的。架构宏伟，细节到位，场面震撼…每个人物刻画的非常细腻。看完后想想喜欢哪个角色，其实都不错，因为都有各自特点和各自的出发点,0,2,10,0
不知为何，有一种裸眼看3D的感觉。当看到阿拉贡带着战士所向披靡时，真的是王者无敌。第一部所埋的伏笔在第三部全部都展现的淋漓尽致，三部近十小时的电影，推荐大家去影院看，那真的是一种享受，感谢导演彼得·杰克逊，感谢所有的参演人员，你们才是王者无敌！,1,3,10,1
无法用语言来表达观影心情，3个半小时没有上厕所、没有接电话，在家观看几十次，得知电影院上映，义无反顾的拉上小“魔戒迷”观看第n遍，还自己和儿子的一个心愿！画面、音质大气磅礴，环绕音响很赞，人物的面部表情清晰可见，家里的电视完全无法体现；回家路上2人还是意犹未尽！,1,2,10,1
真的太好看！了！！！上次看到这么精彩震撼的战争场面 还是在权游！大家一定要去影院支持下,0,2,10,1
断剑重铸之日，王者归来之时！,1,3,10,1
当阿拉贡喊出For Frodo的时候，泪如雨下,0,3,10,1
经典就是经典 ，吊打现在的青春偶像剧 。,1,2,10,1
非常不错，很不错,1,3,10,1
经典之中经典，无法超越,1,2,10,1
致敬经典，观影感被后座两个女人叽叽喳喳影响了不少,0,2,10,1
无敌的高峰不可跨越，最喜欢的经典没有之一,2,2,10,1
太好看了！指环王yyds！莱格拉斯太嫩太帅了！叶子是一只自由的小精灵！人皇万岁！,2,2,10,1
没话讲，牛逼就完事了,1,3,10,0
环境优美相当好,0,2,10,1
精彩精彩精彩，无法用言语表达,0,1,10,0
点烽火台全场最燃，比希优顿王带头冲锋和阿拉贡身后涌出亡灵大军还过瘾。只不过之前看的是加长版，感觉剧场版少了好多情节，甘道夫对安格玛巫王就没了……世界已经被拯救了，就让我们好好生活吧,1,2,10,1
不舍的中土世界。但愿这只是暂时的告别,2,3,10,1
#CGS中国巨幕#补完票打卡！！山姆真的是永远的小天使 我可太喜欢他了 2 3的眼泪都送给了他  战争在第三部依旧花了大手笔来表现它 以前在书中读到的各种各样关于战争的描述几乎都可以在2 3 中深刻的体会到 公主那条支线的伏笔也是埋的有点长 最终章 深闺公主终于拿起了长枪反抗了命运保护了至亲 啊 对了 奥克是进化的越来越丑了吗 （第三部的头子比第二部还要丑上许多....）话说法拉尔咋样了...（这孩子也是挺可怜 爹不疼娘不爱 始终在哥哥的光环之下还差点被亲爹烧死 ..甚至电影最终没给他一个画面给我们看一眼后续啥情况了...）护戒三人团还是帅炸  精灵王子搞死那段爽炸  啊啊啊 帅死了好吗！就是结尾那里带的王冠（头箍）我还以为他是去花果山借来的... 补票虽然结束 但我相信他们的故事永远不会结束 .,0,3,10,0
十七年弹指一挥间，从中土大陆回到未来，经典！简直就是《权力的游戏》的祖宗。,1,2,10,1
再来一遍，致敬经典,0,3,10,1
还能有更好的电影吗,0,3,10,1
真是烂到无敌。,1,2,1,1
终于被我看完了，三部都是在电影院看完的,0,2,10,1
很好的电影，震撼人心,1,2,10,1
 推荐 演技 画面永远的极致棒！,1,3,10,1
指环王yyds！,2,2,10,0
非常棒的电影，可惜上映被剪了，没连贯性,0,2,10,1
十几年后再一次看，感觉又不一样了，十几年前还是二十来岁的小伙，就感觉场面震撼那战争让人热血沸腾的，现在奔四了，有了家庭孩子，再看指环王却被里面的各种感情打动，勇敢，善良，坚定，信任，承诺，友谊，在这波澜壮阔的史诗中闪闪夺目，带着十岁的儿子看了，他觉得比金刚大战哥斯拉好看，这就够了。,0,2,10,1
经典 无可替代,0,2,10,0
经典重现！！,1,2,10,0
三部全部刷完，完美,0,2,10,1
这电影的特效和场面，它如果说第二，没有哪部敢说第一，漫威也不敢,0,4,10,1
最后三个小时，都舍不得眨眼生怕错过哪怕一秒，感谢小吴陪我圆梦，喜提魔戒萌新一枚,0,2,10,1
最终篇，看到最后已是泪流满面。感动于护戒小队对彼此的绝对信任，感动于甘道夫的果断与睿智，阿拉贡，莱戈拉斯，金雳的勇敢无畏与忠诚，尤其是霍比特四子，忠诚，友善，坚定，牺牲，他们身上凝聚着人类最美好的品质。,2,3,10,1
指环王yyds！！！,0,3,10,1
经典就是经典，看了好多遍， 还是那么好看，三小时全程无尿点。,1,3,10,1
20年后仍是经典，三部曲里面第三部是最精彩的。取景和配乐很不错,1,3,9,1
不要问 问就是10分,1,2,10,1
6年前告别了霍比特人，今年又要告别指环王了，心里很多很多的不舍啊,1,4,10,1
超震撼，满分,0,3,10,1
真的被山姆感动到了…依旧最喜欢阿拉贡…,0,4,9,1
太好看了，场面壮观，音效非常给力,0,3,10,1
真的，刚刚看完啥都说不出来，任何评价都是苍白无力的，当熟悉的音乐响起，当人皇带领军队勇往直前的杀上去，一夫当关万夫莫开的场面鸡皮疙瘩都起来了……完全不敢相信这是二十年前的特效片，IMAX的效果真心绝杀，根本不是电视看能体会的！下周必刷二遍，毕竟这种战争场面想再在大银幕看，那真是可遇不可求了。,2,2,10,0
阿拉贡人设顶天了吧！,0,2,8,1
勇者山姆怀斯！！！山姆好兄弟。总之电影很好，但个人感觉双塔奇兵更好看更紧凑，不过也有可能是看了一半没到就开始闹肚子和憋尿了,0,2,10,1
以前看过  但是重复老片子看还是经典  能不能不放老片子,0,3,9,0
删减了不少感人的片段，意外的是今天又遇到看第一部第二部的影迷们，死忠粉都是下班来看最近一场。。。。,0,2,10,1
除了好看还是好看,1,4,10,1
指环王没得说，第3部战争恢弘大气，人性刻画细腻，是注定流传经典的好电影。另外要特别感谢奥斯卡又一城店：1.极大激发我想象力。往这么经典恢弘的电影荧幕上蒙了一层纱布，台词人物都重影，壮观景色，千军万马更只能靠想象！2.音响设备之先进刷新了我对影院水平的认知。极其差劲，让我彻底以为我花钱看的是枪版！3.这是又一城影院的党建献礼厅——1号厅，这不明摆着应付党，欺辱党吗也请以后诸位选好影厅，避开1号厅。不说了，刚买了另一家杜比音效，明天重看。,0,3,10,1
好看的不得了！,0,2,10,0
真的太绝了，好想去中土世界,0,3,10,1
虽然剪了好多，但还是有三个多小时，太充实了,1,2,10,1
经典，宏伟，史诗巨制！,0,3,10,1
听说了一些小说剧情，知道了各种人的结局，感到欣慰。,2,3,9,1
三部曲完美结束！,0,2,10,1
魔戒虽被毁灭了，中土恢复了平静。但舍不得护戒小队解散啊……,0,2,9,1
200分钟数度看到泪目，魔幻史诗的巅峰，IMAX真的太赞太震撼了！真希望中土永不完结T T,0,2,10,0
没必要详细说。只有一点，这重映版没删减，当年上映时就这样。你所谓的少了的地方，只是后来的加长版和终极加长版。没有调查，请不要发言。,1,4,10,0
前无古人后无来者的奇幻史诗，流芳百世的万古佳作，我真的想不出更好的词来赞美这部佳作！,0,2,10,1
高清重置看得确实爽，不过如果是第一次看的话建议还是在网上下载extended的版本，电影院删减版删减了很多有意义的细节。等我闲了一定要读原著（闲了不存在的）,0,2,10,1
霍比特人+指环王三部曲完结，感谢托尔金给我带来了如此精彩绝伦的中土世界之旅，有机会一定回夏尔，去刚铎，去密林王国，去矮人族等地方看看！,0,3,10,1
11座奥斯卡小金人不是白得的！经典中的经典！再次告诉人们一个道理：小人物也可以改变世界！,1,2,10,0
剪了大概40分钟,0,2,10,1
完美，但是写你妈6个字,0,2,10,1
小时候看只是觉得精灵王子帅到不行！长到了再看一次，突然发现三姆才是真正的主角，纯真的感情给予了夫罗多太多太多了！第三部也是让人最震撼的一部，全程无尿点，紧张到最后一幕，可惜结局让人久久不能平静，实在不舍得结束这段故事。永远的经典！我最爱的一部电影！,2,3,10,1
剧情挺不错的，画面宏大，战争场面壮观得不行,0,2,9,1
指环王yyds,1,2,10,1
还没看，今天晚上看完悬崖之上已经10:20了，看到还有最后一场凌晨的指环王，果断买票。,0,2,9,0
指环王三部曲，史诗级巨著！yyds！,1,4,10,1
没什么好说的十分 IMAX厅看的超棒 感觉房顶都要被掀起来了,0,3,10,1
波澜壮阔史诗的完美落幕，护戒小队的传奇故事将在中土大陆代代传唱下去！,0,3,10,1
史诗般的电影，磅礴的音乐，永远的中土世界，值得珍藏，不愧是席卷奥斯卡奖的经典。,1,3,10,1
感觉一般般吧，剧情没看懂,1,2,2,1
无懈可击，我还能说什么呢,0,2,10,1
洋人大片，就是场面宏大。类似于罗马特洛伊战争。兼怀一位同学。珍惜当下，热爱健康。,1,3,10,1
震撼到无以复加，怎么那么好看！之前没看过指环王，现在在电影院看，太惊喜了,2,3,10,1
的确第二部好看点，因为第三部不是加长版,1,3,10,1
能在大荧幕重温经典，很幸运。经典之作。,0,2,10,1
很少哭的人却泣不成声,0,2,10,1
补完票了，舒服，就冲洛汗骑兵冲锋前的演讲就值了,1,3,10,0
经典就是经典，不会随时间流逝而褪色,0,2,10,0
很好看 看到一半手机上发了个信息 武汉未来几个小时有阵风雷电  如果看完电影都有晚上12点了 怕到时候有打雷 比较怕打雷,1,2,9,0
传说与神话的时代早已离去，当我老时，只怕已经没有故事可以分享,0,2,10,1
无法超越！！,0,2,10,1
合三为一剪切很大,1,2,10,1
————— ◎ 2003【1月】【2021年 5月】【T】【2018 ▲ 14】【】【《指环王》系列 第3部 作品】【4小时 23分钟【蓝光加长版】】【3小时 21分钟】【原版 ★ 中文字幕,1,3,4,0
终于把三部全部看完了，真的好长啊！！！影片可能是双男主吧，反正阿拉贡一直在打仗，而弗罗多一直在去往魔多的路上，摧毁戒指，，虽然我觉得阿拉贡的戏份更多一点真的是史诗大片啊，十多年前的片子放在今天看一点都不过时，而且还是作为第一次看的人来说。。。和我当初看《阿凡达》的感受是一模一样的，我好喜欢看这种史诗大片啊！！！,2,3,10,0
这个中土和唐僧那个中土大唐是一个地方么，怎么尽出些人才。,1,2,10,0
