score|username|time|title|content
5（满分 5 分）|魔兽后裔阿|2020年2月17日|一星狗赶紧爪巴|笑死我了，看评论还有在为一星讨公道的，敢问一星狗们，没让你们用钉钉的时候，这个软件的用户群体是谁？广大上班族用来打卡不比你们上网课的人少OK？无能者，不想上课你可以跟爸妈说啊可以找家长跟学校教育局反应啊，国家政策在这摆着，不想上就旷啊谁逼你上学了，不想上学寒假本来就过完了赶紧混完9年义务教育等死，又不敢，怂包一个个只会拿人家软件出气，祖国未来的败类🖕🏻
5（满分 5 分）|muhan970111|2020年2月16日|那么多的一星其实是对你最大的肯定！|首先我要声明，我不需要远程开会也不需要远程上课（加狗头保命）。钉钉是一个功能相当全面的办公软件，它全面得让广大用户恨之入骨，但也让软禁在家的学生们实现了小时候的梦想：在家上学、在床上上课……我们小时候的梦想成真了！遥想当年，我们畅想未来，汽车会飞，大楼瞬间拔地而起，机器人管家，还有在家上课。这是高科技时代的开始，也是你好评如潮的开始，以上。
5（满分 5 分）|花花公子正品男士皮鞋真皮系带男鞋单鞋英伦女鞋休闲鞋女单鞋|2020年2月16日|（某位学生党）望好好康康，学生真心话|拜托钉钉尊重一下那种看直播教学的人吖，拜托尊重下隐私哈～可敬的老师们给我们安排了满满的课程，我真是太喜欢了：） 我们的眼睛可能会xia，钉钉很是赚呢！
5（满分 5 分）|塑造自我A|2020年2月16日|来自一个初三学生的真实感受|真的让人很难受，虽然我不会去恶意刷低分，但是我还是不喜欢钉钉，毕竟不是所有人都热爱学习，学习这个东西真的……钉钉还让我每天早上七点起床，早饭都没得吃，从八点上到十一点。。。另外我的体验也很差，老师讲话能卡出电子音，而且时快时慢，只能看回放并且还有布置作业，应该出一个教程，老师大部分都不会用，作业布置得很乱。
5（满分 5 分）|酥酥哦|2020年2月15日|理智点吧|前两天下载的时候还是四点几分，今天打开看了一眼就是二点五分了，当场震惊了，我还是想劝那些恶意喷钉钉的人，你们自己不想学习也就算了，把钉钉搞成这样子，有没有考虑过开发者的心思和他们的感受啊，他们努力的结果难道不值得被珍惜嘛！而且你们以为只有你们在用钉钉吗，还有好多工作人员也在用它工作啊，为别人着想一点点不行吗……
5（满分 5 分）|钉钉没错|2020年2月15日|钉钉没错。 给那些一星的人|我作为一名高一的学生，虽然我个人学习不怎么样，但是钉钉只是一种软件而已，软件本身并没有错，钉钉开发者为了保障我们的学习不比国外的那群老外差，才出版了这个软件，让我们能够网上被授课，了解知识。虽然钉钉的功能很难找，但是功能是很齐全的，我个人认为这个并没有什么不好的，难找是难找了，但是花个一个小时也是能够把钉钉给摸透的。那些一星的人，他们不想学习，不想获得知识，那也不可以骂钉钉，钉钉知识一个软件，其本身并没有任何错误，这就像父母一样，不论是打你骂你都是为了你好，而且正值开学时间，学习是应该的，又为什么要抱怨呢
1（满分 5 分）|呜呜鹏鹏|2020年2月14日|不想多说什么了|以下是凑字数专用。请忽略。可以通过一条方式的发展方向进行全面调整为适应了环境变化发展和面机方面存在一些新情况……可以通过微博发布信息称……嗯以吗嗯嗯可以用什么方法都是我是一个可以接受我所有人员进行检查并及时准备和解决方法进行治疗、这见可以用手机给大家推荐一个可以理解成这个方法是很有可能发生雷电黄色活动时间截止到明天上午的天气活动中收到短信没回我消息人士说、可以用什么地方的时间和空间都有你我可以不来我看看你们是不知道能不能坚持的东西的事我要努力学习工作压力的压力与压力山大的事情越来越多啦……兄弟直接数学数学数学数学数学数学数学数学兄弟兄弟兄弟兄弟兄弟兄弟嗯兄弟这兄弟数学数学我好这这数学兄弟数学嗯数学数学数学数学兄弟这这都都都有这我你如果嗯可以通过多种渠道合
5（满分 5 分）|宁沐啊|2020年2月15日|软件挺好的|为什么要整一堆无意义的应试教育说教呢？疫情当前，教育不能趁此为借口落后啊。我是一名毕业班学生，很感谢钉钉能给我们一个上课的机会，本来已经是开学了，我们理应开始新学期的学习，那些无脑给差评单纯不想上课经不起打击的学生能好好想想吗，没有钉钉我们要在家躺着自学？有的也不会学，你不学可以不学，干嘛要打差评逼它下架呢，考虑过想学习的人的感受么？？？？不说社会，说白了都是为了自身的前途发展，不爱请别伤害。
5（满分 5 分）|野野野霸霸霸|2020年2月15日|钉钉没有过错！|讲真，钉钉这个软件是真的良心，真心好！
5（满分 5 分）|xemeblue|2020年2月15日|棒！|说实话，手机里上百个软件每天催我打评分因为懒一次都没打过。但为了你们的惨我专门下载下来给你五星。不愿意上课可以理解，但迁怒软件恶意差评还真是幼稚。大家都是打工仔，开发软件不容易。也不是钉钉的人逼你上课的，人家只是个平台。难道因为你不想上学就能把学校炸了吗？因为你的泄愤毁了别人的劳动成果是最低劣的行为。
5（满分 5 分）|一名网课主播|2020年2月15日|一名网课主播的心声|备课，录课，上课，批改作业，打卡检查……这些日子老娘忙得灰头土脸。我也不想当主播，我也想早点开学。说句心里话，以前上班打卡的时候真的超厌恶钉钉，有时候上了半天课才想起没打卡，结果明明上班了却变成迟到，然而这次网课却让我发现钉钉真的强大，好多方面都考虑到了，我也用得越来越娴熟。提个意见，家校本的作业让老师可以直接在图片上批改啊，这样更加直观一些。
5（满分 5 分）|鑫鐘|2020年2月14日|看不惯小学生毁了这么好的软件|钉钉本来的受众群也不是小学生，我们上班族对于钉钉的功能非常认可，这次疫情是突发状况，钉钉为很多企业提供了在线工作的帮助，我们应该感谢才是。再说说这些打一星的小学生，没有疫情，这会你们都开学了，早上睡不了懒觉你要出门的，在学校没有床，没有想来就来的零食，没有想看就看的电视，能在家学习你们应该感激，不然不学习你们以后的工作差到可能连钉钉都不配用。
5（满分 5 分）|&*&q|2020年2月14日|关于钉钉|随着疫情，各地的网课陆陆续续开始了，为了教师学生之间更好交流，我们都选择了钉钉软件，在特殊时期我们以特殊的方法上课，在本该在校学习的时间改为网上授课，大多数学生不认真对待，给钉钉一星评论，学习不是为别人学的，而是你们自己，钉钉给我们提供了好的学习平台，我们就要去珍惜，而不是以什么钉钉让你假期作业变多了的理由去差评，毕竟正常情况这时已不是假期，学习是本分，希望给钉钉一星的同学们可以好好学习
5（满分 5 分）|鐘进|2020年2月14日|一星与五星 你妈妈教过你做人要本分吗|因为疫情而不让开学 让大多数学生开心 然后用钉钉上网课 各位却偏偏给一星 还各种冷嘲热讽 我想说 我们都是学生 我们就是为了学习 在家学习 已经比在学校自由得多 何况钉钉只是个平台 为啥不发表体验感想而是一黑再黑？我感觉这个平台 流畅 功能比较齐全 就是对于班级群 无法邀请学生进入表示不满。
5（满分 5 分）|小nownownow|2020年2月13日|五🌟|我总觉得评分是一个很主观的东西，你可以用双面去看待事情，凡事都有双面，你可以看见它的不好，可以看见它的好。疫情当前，钉钉平台给大家提供了很好的学习平台，权衡一切，取消线下教学，开始线上教学成为了最好的选择。网络课是一个考验自制力的课程，有很多高三、初三的学生感觉到很焦虑，如果你做不到最坏的打算，那就争取最好的结果吧。武汉加油！中国加油
5（满分 5 分）|是琳儿鸭|2020年2月13日|支持|我是一名初一的学生，我的朋友们都希望钉钉赶快下架，但我认为这样挺好的，钉钉这个软件的出现真的完美的解决了疫情期间不能出门无法上课的问题，起初我也是不接受的，但用了几天之后真的觉得这个软件好，也希望那些无聊的人不要在拉评分了
5（满分 5 分）|二ミルヌミレフツに見るニルプレチフ|2020年2月12日|钉钉的功能真的很强大|虽然恶意差评价也是一种搞笑消遣的方式，但说实话钉钉的功能真的很齐全，一星评价也许只是不想上课的学生们的跟风或者说发泄行为吧，评分只是针对软件功能的用户体验的体现，不应该幼稚的夹杂个人情绪，所以我还是给5星好评
5（满分 5 分）|暧.|2020年2月12日|很好用|不知道为什么那些人不愿意上课就发一些贬低软件的评价 在疫情爆发没办法去上课的时候 钉钉能让我们重新听课我觉得这很好 但是还是有些不足的问题 比如直播的时候可以发一个提示 不然没有一直守在钉钉旁就会错过直播 总之还希望改进 希望疫情赶快过去 一线人员加油！
5（满分 5 分）|udiejvdbsi|2020年2月12日|一点点小建议|很好的一个软件,但最好可以在直播里开一个举手功能，连麦有时太不方便,有些同学就一直申请着，也不知道到底谁有需求或者想回答，这样会更方便吧，也能提高积极性
5（满分 5 分）|桦h'hh|2020年2月12日|学生看法|老师在家上课都是能让学生能获取更多知识，我不知道那些恶意评论的人是以什么心态，希望三观真一点。老师在上课直播的情况下没有卡顿现象，我觉得这个软件是好的。
5（满分 5 分）|幼稚园萱大班长🌟|2020年2月11日|关于学生们|不管你们是上小学的，上中学的还是其他的。寒假不是给你们来玩游戏的，是让你们努力学习，超越别人的！如果自甘堕落，这不是一个学生应有的品格！钉钉我认为很好，我很喜欢上网课，我也很喜欢那种努力学习的样子。疫情当前，难道就应该在家吃喝玩乐吗？家长都在努力考试，工作。现在的问题是要努力改变自己，而不是改变世界。加油！不要辜负自己，要不负韶华！
5（满分 5 分）|一位初三学生|2020年2月10日|请某些学生不要随意吐槽这个软件，努力学习才是关键呀！|您好。我觉得你们做这个软件是相当不错的、我是一个初三学生，我也会每天打卡补习上课。但最近就有些学生故意打一星评论去发泄自己的情绪。我认为是不对的！其实你们这个软件本没有做错，就某些学生故意跟风，发泄。我支持你们，我也会努力学习！祝贺你们这个软件会做的越来越好！谢谢！
5（满分 5 分）|sadghhb|2020年2月9日|.，|不收费享受所有功能 这是办公软件里最良心的了 不知道很多给一星的什么心态 对学校安排的不满大可以去和老师校长发泄 没必要到这里来 软件不单是给你自己用的 奉劝给一星的小朋友们别那么幼稚别那么自私 不要因为你们的行为影响到他人 你们不是为民除害 相反你们才是需要除的害
5（满分 5 分）|一名教育工作者|2020年2月9日|钉钉改变我工作方式|作为一名教育工作者，来说说钉钉对我工作的改变。
5（满分 5 分）|蠹毳|2020年2月9日|同时感谢老师|这个软件真的是太棒了，在这特殊的时期，让我们足不出户就能学习，真是感谢软件开发者和依旧在自身岗位工作的各位。虽然有的同学是有点抱怨的，但是在这种情况下，我相信我们可以用学习战胜一切！！！
5（满分 5 分）|受难的学生|2020年2月9日|很好|钉钉是个很好的软件，当老师通知让我们下载它的时候，我实在是太“高兴”了，让我不由自主的让手机与地面来一个亲密接触。感谢它，能让我在空虚的假期中再次看到每个老师慈祥的面孔，这让我非常激动，在网课期间我大大提升了我的演技，它在疫情期间可以帮助老师培养我们这些祖国的花朵🌺，是我配不上这么好的软件
5（满分 5 分）|荨霁|2019年5月30日|使用说明|从未接触过钉钉打卡，也没想到有一天作为办公室工作的我也会用上钉钉。通知要下载钉钉那天下午，内心是极度排斥的，后来负责人说目前只用于请假审批用。大家都松了一口气，后来发现钉钉上请假比以前方便多了，不用楼上楼下的去堵领导签字了，他们直接在手机上签字个字就搞定了，给这个功能点个赞。
4（满分 5 分）|萱萱吖.|2020年2月19日|理性评分|怎么说呢……这个软件也是开发者日日夜夜研究好长时间开发出来的软件 几百人甚至上千人努力的结果 他之前是办公用的软件 很多公司都在使用 给很多人带来了便利 可是疫情期间却被用来上网课 可是他只是一个工具 他并没有做错什么 学校老师也没有做错什么 只是为了给我们提供知识 不想学可以不学啊 软件挨着你们啥事了?别因为你的任性 无知 毁了别人辛苦努力的成果……很没教养也没素质。
5（满分 5 分）|Maces木昔丞|2020年2月19日|感谢|说实话，作为一个高三学生，我非常感谢有这样一个软件可以让我们可以在家也能听到老师讲课。我也不想学习可是我要考大学，我真的很想进一个好大学，这个软件真的帮了我们很多。03年非典，不知道其他地区怎么样，我们当地最好的高中将全部高三学生接到学校，不让出校门，即使家在附近的学生都不能回家。相比而言，现在有这样一个软件能让我们在家自我隔离也能听到老师讲课，我真的非常感谢。谢谢各位开发者。谢谢。
5（满分 5 分）|欺负钉钉的有毛病？|2020年2月19日|服了服了|那些一星的真的是醉了，要是都有点脑子请换位思考一下如果你自己开发一款软件，就是因为别人的一己之私就让你的工作丢了，你会怎么想？麻烦各位少侠带点脑子好不好？学习本来就是每个人应该要做的，钉钉也没强迫你们，老师也只是利用钉钉来完成教学？恶意一星的有必要吗？打一星的都有点素质好吗？
5（满分 5 分）|俺想上学|2020年2月19日|钉钉很不错|我是一名初三学生我觉得钉钉挺好的啊，在家就能上课而且能节约很多时间。那些恶意打一星的应该是有病吧这么好的软件，你学不学是你的问题上网课真的是给自律的学生上的自己不想上还来恶意评论刷一星，只要你想上课哪儿都能上你要是不想上就算是不上网课你在学校一样不能上。等到时候拿周末暑假来还又各种抱怨，总是要还的你现在上是上以后上也是上。
4（满分 5 分）|肆月姑娘|2020年2月18日|据说钉钉被小朋友们分期付🌟了……可怜|钉钉总体来讲使用起来体验不错，尤其喜欢两点，已读和云盘。如果它不是用来办公的心理阴影比较大，我更喜欢用它聊天。文件发送纪录可以存档，非工作时间出现意外情况需要文件就方便。
5（满分 5 分）|948898|2020年2月18日|五星好评，老师路过|没有用上钉钉，因为我们有自己的网课软件，突然关注到大量学生因为疫情不得已用钉钉上网课而给钉钉差评，想过来说几句。要上网课的是学校，不是钉钉，你们不敢跟学校闹，就把气撒到一个无辜软件上，孩子你们的三观不对。上网课老师也不想，谁想睁开眼睛就上班，但是高考中考不会停，自律的孩子不会停，为了你们的前程，老师不能停。还有那些不想上课的孩子，真正优秀的孩子是无论什么方式都会学习的，老师上网课不过是帮他们解决问题，让他们心安的学习，至于给一星的你们，不过是分母罢了。能学就学，不能学就静音，优秀的人不缺自律。
5（满分 5 分）|过后会错过关系|2020年2月18日|初2学生想说的话|作为一名学生，由于这次疫情，导致了我们不得不在家学习，起初我也认为，我可以玩耍了，自从钉钉的出现，我们不得不在家学习，我也很不喜欢它，但是我们作为一个学生，现在本要的目的就是学习，学历好了？万一以后在有这种情况，你就可以坐在家里玩手机，拿着你努力的钱，过生活！(我不是在诅咒中国，只是打个比方，让那些玩玩乐乐的学生认清自己该干什么不该干什么)我想对其他人说你们现在踏踏实实的学，以后总有好处，所以请不要现在躲躲藏藏的玩手机，在此，我诚挚的对那些踏踏实实的学和赞同钉钉的人送上祝福！
5（满分 5 分）|糖吃了没有.|2020年2月18日|钉钉|就是直播偶尔会卡
5（满分 5 分）|AdriannMora|2020年2月18日|为马爸爸点个五星|疫情面前各大企业都在努力援助，保证广大市民的基本生活需求，但能像阿里集团一样实现一站式服务的只此一家。十亿，许多五百强应该都有，但他们做不到在疫情下盘活市场。但真要拿出十亿预算，上到救援物资，下到每个人的饭碗，都安排的明明白白的，有此魄力及能力者也只有阿里能做到。这是一个民族企业最好的样子。
4（满分 5 分）|枫凌雪～|2020年2月17日|钉钉可真是个可爱的孩子。|我对这个软件没什么感觉，界面挺好的，让我们学习没什么坏处（本人高二），不知道为什么有那么多人恶语相向。但是我还是要提个意见，麻烦不要学生做什么都报告班主任，你显示了班里同学的手机号，显示可以查看却在我查看了多个之后（班里人本来就不少我人缘也可以所以多查了几个）报告班主任，说是怕我被盗号侵犯隐私，但能不能在“显示”那里表示一下差多了会报告班主任，闹了误会，你这样是侵犯我隐私的好吗？？就这样，让我很烦，不想用钉钉了，但总体还是挺好的。也毕竟是办公软件严一点没什么坏处，只是照顾一下我们未涉世的学生好吗。
5（满分 5 分）|钉钉钉up|2020年2月18日|钉钉挺好的|用了钉钉好几年了，是一款很好用的工作软件。最近看到被弄得一星，我觉得现在的人都怎么了？实在很无语。本是在疫情这个特殊的时期来协助解决问题，却被倒打一耙。工具本身本没有错，那些思想和使用方式出了错的人，把气撒在工具身上，幼稚！遇到疫情谁都不想，国家、企业都损失惨重，家庭和生活也受到影响，有这点闲心和精力瞎BB，不如好好配合并做好自己的本分，就是不给国家和社会添乱了。
5（满分 5 分）|小胖lucky|2020年2月17日|那些因为不想上课而给恶意差评人，对钉钉太不公平了。|我们班本来没用钉钉，是家长强烈要求才开始用的，真的解决了我们在其他平台遇到的困难，而且方便了教学。虽然每天很麻烦很辛苦，但这是线上教学的不便造成的，关钉钉什么事？如果不是因为实用，它不会被这么多人选中。选了人家用了人家，却因为自己不想学习而恶意差评，这种懒惰而又缺乏公正的学生，什么时候都学不好。
5（满分 5 分）|陌生&老朋友|2020年2月17日|哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！|曾经很讨厌钉钉，因为公司要求每天上下班都必须在钉钉上打卡，关键还必须在公司才能打得上卡，作为一个有上进心的年轻人，我是很想拿全勤奖的，可惜每个月总有那么一两天迟到了一两分钟，导致无法拿到全勤奖！没想到如今终于让一帮小学生替我出了这口恶气！
5（满分 5 分）|vansevven|2020年2月17日|请同学们理智一点|即使没有钉钉 我们的寒假作业也不会因此减少 我们应该感谢钉钉为我们提供的便捷服务 我很认可钉钉 我认为我们没有任何理由用自己的主观意见 不理智不客观的去恶意评价 我给五颗星 不认为软件现在已经完美 只是想为呕心沥血的程序员一个公平 在这次意外的“宣传”下 我相信钉钉会越来越完善 最后代替同龄的小伙伴 向辛苦付出的工作者致以抱歉
5（满分 5 分）|因评论而下载钉钉|2020年2月17日|不要拿软件的名义来掩盖自己的懒惰|我是看了微博的视频过来的，看完了觉得又好笑又心酸。为什么有些人以为加班学习是软件的错？就算没有这个软件，你们老师你们老板照样想法设法让你干活。真正学习好的人从来不会抱怨这些；拿钱本来就该干活，至于加不加班那就是你们公司的问题了。还是觉得恶意一星真的过分，你永远不考虑你的做法会给别人带来什么。
5（满分 5 分）|2280420556|2020年2月16日|逆风的方向，更适合飞翔|钉钉这个软件是真的很不错，但就是因为它太过优秀了，使得很多学生对其不满，但它只不过是在特殊的时期被挖掘出的一个宝藏软件而已。网上的一大推评论都在说“分期付款五星”钉钉下架一类的，但是钉钉是多少程序员用辛勤换来的。学习真的是给自己学的，有这么好的平台，为什么不好好珍惜呢。我也是一个正在使用钉钉的学生，以一个消费者的角度去看，钉钉真的优秀，所以，钉钉的评分越低，只能证明它足够优秀。
5（满分 5 分）|不爱学习别念了|2020年2月16日|请你们做个人吧|这个软件很好啊，是多少个人日日夜夜要发出来的。让上班的人打卡方便很多啊。作为一个人事我觉得给我们日常考勤统计也帮了不少忙。本来也不是做出来学生上课用的东西。 这帮孩子实在不爱学习不如跟爹妈商量商量别念了。都是一帮孩子咋说出的话都这么难听呢
5（满分 5 分）|高三美术狗|2020年2月16日|俺是一个艺考生➕高三狗|感谢钉钉让我可以在没有回到学校之前看到我美丽可爱帅气的老师们听到他们的声音 在很着急很着急我已经8个月没有学文化错过第一轮复习的情况下 让我再次重新进入了课堂 钉钉让我们方便 高三狗耗不起这个时间 有些省份都已经说了 这次延长假期后期可以利用周末或暑假 真可惜 我们本来就没有周末 暑假却很长 感谢钉钉 还有113天高考 感谢感谢不想用钉钉的都是小学生吧？我看微博真的看不下去了 抖音也发 这个热度也蹭 服气 多读书不好么 以后你就会后悔的
5（满分 5 分）|xuan202020|2020年2月15日|好评噢耶|软件真的很便捷 至于最近因为疫情的原因很多学校用这个软件来直播讲课 同学们可能也都出于自己不喜欢这种方式或者没有地方发泄来这里评一星 我也是学生 但自己认为没有必要 这种方法无非是一种对为了这个软件付出心血的人的践踏 钉钉虽然不是很完美 但也很棒 冲冲冲
5（满分 5 分）|合肥风格、¥|2020年2月15日|不错|刚好高贵不贵学会居然是十点到侮辱新敏感出的好哥哥v年近古稀部分需办法能恢复v更好哥哥营养丰富的感触和国防部计划第一次穿越回北京干锅肥肠复苏计划和v毒女规划分分合合发现附近好的心无所恃的
5（满分 5 分）|这个柠檬不酸|2020年2月15日|五星 只能帮到这里了|玩笑也要适可而止，是讨厌钉钉还是讨厌网课？那些纯属属于跟风1星分期付款的真的好笑，没有了钉钉也会有其他平台，到时候是不是要把所有的直播平台都下架了才开心，这才是寒假应该有的快乐与自由？没有网课也有补习课也有正常的上课，上网课是老师和学校愿意的吗，谁不是形势所迫，但是把怨气发泄在一个平台上那就真的是啼笑皆非。
5（满分 5 分）|史蒂夫刚吃饱|2020年2月15日|钉钉冲鸭！|我觉得钉钉特别好！直播也不卡还有美颜！我有些不理解那些故意刷低评分的人，自己不爱学习也没人逼你们啊，可能故意刷低评分的都是初一初二的同学吧，你们还没意识到学习的紧迫！！！我今年初三了，假期延长到开学时离中考也不远了，我挺感谢钉钉的，在这种时候能让我们上课。我想对恶意差评的同学们说一句，钉钉也是他们工作人员的心血，也想他们的孩子一样，他们辛辛苦苦做出了这款软件，而你们却这样故意打一分盼望着它下架，他们得多伤心失望。最后一句！钉钉加油！钉钉冲鸭！
5（满分 5 分）|茶茶超爱喝茶|2020年2月15日|别这么幼稚了|对于网课的不满可以通过向教育局投诉（我们学校就有学生这么做并得到调整）。钉钉用户之广用处之大是肉眼可见的，为了让自己偷懒多打会游戏多睡点觉恶意评分，你们是有多自私多幼稚多无脑，如果钉钉被强制下架，影响多少企业多方面上的运行？钉钉真的是不错的软件。我爸妈上班也常用，他们也说若没有钉钉会有不少麻烦，求求了，手下留情。我还想上课的，别这么幼稚了/跪了
5（满分 5 分）|闻声撸梦|2020年2月14日|为了祖国的花朵|从不写软件评论的我必须来给个5星好评了。理解那些刷差评的，学习工作是挺辛苦。但更感谢钉钉的每位工程师，感谢阿里粑粑。希望软件可以继续的优化更加的人性化。有些界面可以再简洁一点，让更多年龄段的人使用起来更方便
5（满分 5 分）|爱ING暖暖|2020年2月13日|真的不知道怎么用|虽然我不是什么热爱学习的人，但我想说钉钉真的很方便，是一个很好的平台，让我们去学习去了解人生的真谛！可以说是连接了你我他？让老师更好的监视我。但是好多功能搞不懂，就像某某同学说画面很乱，希望继续加油。
5（满分 5 分）|麟酋|2020年2月13日|🙏|钉钉是一个非常好的软件，功能很齐全。现在疫情严重，我们无法上学。老师们在钉钉上讲课并布置作业让我们在家也能学到知识。如果个人不愿意上课那么你完全可以去和你的老师家长去说，而不是迁怒于一个软件。再怎么给人家评一星，软件好就是好，改变不了这个事实。故意评低分这种行为只是给自己的一个心理安慰。既幼稚又可笑。钉钉只是给想学习的学子们一个平台，希望大家不要去故意抹黑钉钉了。
5（满分 5 分）|古川咩_|2020年2月13日|理智对待|由于疫情的原因，我们不得不在钉钉上和老师联系，因为这个时间我们本身应该在学校学习，但是现在在线上上课，并且可能比学校管理地更宽松，所以我们不应该盲目跟随大众，给它一星好评。再者说，错的也不是这个软件。
5（满分 5 分）|千万千万千万千万千万千万|2020年2月12日|一些自己的看法|因为本次疫情我们都延迟了开学 我是一名高一的学生 老师们也很辛苦 每晚都要直播 真心觉得这个软件很好 很方便 老师们发的消息不会被淹没 还可以视频早读 也基本上找回了在学校学习的状态 现在的特殊时期也可以在家里认真学习 真的很感谢这个软件 谢谢吖♡
4（满分 5 分）|长治栗老虎|2018年4月19日|全面控制员工是进步还是退步|资本主义之所以被诟病正因为不断榨取员工剩余价值，钉钉这样的软件不正是榨取剩余价值的利器么？而且在大数据时代的今天，如何确保员工个人信息，单位工作信息不会泄露？还是阿里也不考虑大数据时代下的个人隐私问题？
5（满分 5 分）|臻睿信息技术•张育滨|2018年7月24日|好用，企业沟通更有效率|因为公司总部在深圳，其他地方还有分支机构，而且随着不断新增的项目拓展更多地区，使用钉钉很好地解决了区域不同带来的限制，更好地实现了公司经营管理。
5（满分 5 分）|am🔒soap|2020年2月12日|超级无敌棒！！|我是北京一名初二学生。我只想说，如果所有人的交际圈都在为延迟开学而惋惜，就你在欢呼和给这些企业软件差评，那你确实该看看你的脑子里是什么东西。
5（满分 5 分）|啥呀不是。|2020年2月12日|关于钉钉|我觉得不想上课也算人之常理吧，如果站在各自的角度会发现各自想法都没毛病，但其实把这个情绪化上升到软件是真的没有那么必要了。毕竟这个软件真的方方面面都很到位啊，也是别人辛苦的成果，一个劲的诋毁，也不能阻止一些老师想上课的心啊，这个软件本身 它是无辜的，它是值得五星的
5（满分 5 分）|amazing app 我好喜欢啊啊啊啊|2020年2月11日|很喜欢这个软件|比较耗流量 然后要天天交流量钱 但是钉钉让学习氛围有所提升，用各种方式来让学生爱上了学习 是一个令人。愉快的学习软件但是长时间的学习会对眼睛视力造成伤害。有时候会出现卡顿 可以改进一下
5（满分 5 分）|凤凤爱物理|2020年2月10日|一名来自浙江的高三党|我喜欢钉钉 不知道为什么这么多人对上网课一事如此反感 而我却认为这是理所应当的 在这国难当头的时刻 像我们学生更应该好好学习 而不是在这儿怨天尤人 钉钉这个软件有很好的前景 它对于网课的开展十分有帮助
5（满分 5 分）|一名初三的学生|2020年2月9日|一名初三生|真的很感谢钉钉提供这样的平台，因为疫情我们不能正常上学，对于一个初三正在面临中考的我来说真的是一个坏消息，但是让我开心的是我们可以在钉钉上学习，而且我觉得钉钉也没有剥夺我们的假期，我们按正常情况下本来就应该开学了，再说我们学生的任务本来就是学习。我想对钉钉说谢谢你，我会好好学习的加油
5（满分 5 分）|谢鹏姐|2020年2月8日|挺好的|其实不只是学生，换位思考一下，老师们也很无奈啊，老师们也是从学生时代过来的，他们又何尝不知道我们的心情，但是身为教师，教书育人是他们的责任，他们也是接到学校的通知才这样的，做这一切都是为了让学生们未来考一个好大学，所以作为学生，我们心情是有不满的，但为了自己的未来，目前要好好接受学科教育。——河南一名高中生
5（满分 5 分）|光棍出?租|2019年12月31日|非常喜欢的社交软件|非常好用，排版设计都很合理，画质感也很清晰，男女社交的新神器。对于我们这种没有业余时间交朋友的人来说简直有如神助，希望我能够认识更多的朋友，也能找到心仪的她。
5（满分 5 分）|° ˇSummer°|2019年12月31日|最喜欢没有假装的真实|实力大，安全可靠噗遇到心动的她正能量小应用，里面人发布的东西都很阳光，拒绝负能量的聊天软件能够做的这样就已经可以了，很不错
5（满分 5 分）|思雨呐|2020年2月19日|不必把我们心中的不平指向钉钉|作为一名初三的毕业生来讲，我觉得钉钉已经做到很好了，我们目前的学习软件是顶顶，他可以为我们提供许多便利。但毕竟我们是因为新型冠状病毒我们无法正常开学 正常上课的原因而使用起这个软件，而现在一些学生因为心里的不平衡而导致给钉钉差评，导致钉钉的评分下降很多，但我们目前并不是来给钉钉差评的，而是希望病情尽快好转我们早日回到学校上课才是主要，另钉钉毕竟也是阿里巴巴开发的一个软件是我们中国人开发的 不要让钉钉因差评过多而被卸载，谢谢（以上仅个人观点）
5（满分 5 分）|入江奈奈|2020年2月19日|给了四星|看了钉钉发的那个燕子的视频觉得很可怜特地来评论的，希望可以改进一下不能两个手机同时上钉钉的功能（当然是要验证）电脑坏了只能用两个手机来听网课的时候真的很需要用一只手机看文件写作业一只手机看直播，两个手机跳来跳去真的很麻烦。另外希望疫情快快结束，钉钉的好评估计还能回到原来的状态，真的心疼你们的一星分期，怪你们太好用了。真的。
5（满分 5 分）|biiosfusz|2020年2月19日|我个人觉得钉钉很好啊|先声明，不是水军！！！我不太赞同某些人对钉钉的评价可能（我说的是可能）是不想学习，但是这款软件的优点还是很多啊也算是一个良心软件，不知道某些人（我说的是某些）为什么要打一星，还有一些小学生（一些）为了不想学习就各种喷钉钉，甚至还有骂阿里巴巴的，那我就说句良心话（针对性的请不要骂）您没用过淘宝？没用过支付宝？哎，我无话可说。再次强调我不是什么键盘侠，杠精，柠檬精更不是喷子，我觉的对这么良心研究的软件来讲，某些人（注意我的言辞）真的是太过分了，还有这只是发表自己意见别瞎骂🙃只是一个初中生
5（满分 5 分）|就破这我怕破坏了|2020年2月19日|总体是一个很棒的软件|细节上做的很好，有使用指导，方便使用者快速上手
5（满分 5 分）|翔宇4587|2020年2月19日|没有对错|我是一个六年级的学生，很感谢钉钉在这种情况下帮助我们完成学业，也希望那些喷子不要在说我们了，说句难听的，你现在这样使用网络暴力，跟我们这些学生给他一星有什么区别，谁没有过不听话的时候，你们难道从大到小一直懂事吗？😕也希望其它同学不要在说钉钉了，毕竟这件事里无论是谁都是为我们付出，着想，可能令你不满意，但他们确实是为我们好。
