score,username,time,title,content
5（满分 5 分）,神秘👋🐛客,2020年2月12日,这款软件救了我兄弟的命,我的朋友亚历山大特雷汀艾尔佛德布鲁多尼古拉夫波波耶维奇由于疫情原因，不得不呆在家里，我来他家投放补给品的时候惊呀地发现他已经连续👋🐛16天了！我赶紧抢过了他的手机，下载了一个钉钉，现在他每天都能看到班主任，再也没有👋🐛的欲望啦！就是副作用是他的小士兵再也不能立正了，所以，感谢钉钉，成功阻止了我的好兄弟精尽人亡的悲惨命运！
5（满分 5 分）,花生酱du,2020年2月12日,呃，个人看法,本人初三，老师不要求使用钉钉，我觉得吧，现在疫情这么严重，好多学校都推迟开学，学校也是为了学生的成绩才使用钉钉的，现在推迟上课，但小升初、中考、高考不会推迟啊！老师们也不想当主播呀！大家好好想一下，冲在一线的“战士们”，如果没有他们我们可能连网课都没有！玩笑可以开，但不要太过.我自己也知道这代学生的辛苦，但是你想想当年红军长征、抗日、童子军……他们在那个年代有地方学习吗？我们为什么要学习，都是为了自己有个好的出路，有个好的未来！只有学习才能有所为，才能为祖国贡献自己的力量！我必须给钉钉5星！加油！
5（满分 5 分）,苦口婆心老阿姨,2020年2月12日,26岁的老阿姨的人生体验,孩子们啊，等你们到了我这个年纪才会明白啊，年轻的时候啊，一定要使劲学啊，只要学不死，就往死里学！国家现在水深火热，起主要作用的还不是一线科研人员，专家，医生，哪个不是学破头才学出来的。老阿姨已经错过了，你们不能再不抓住机会了啊。现在觉得学习苦放弃了，那以后你的人生也会放弃你。别再打一分盼着软件下架了啊，你开发个试试，程序员叔叔也是曾经的学霸啊。不好好学习长大了也就只能干干这种给别人添堵的傻事。
5（满分 5 分）,乄乄🈚️乄乄乄🈚️,2020年2月11日,看评论的发现,从最高评论往下翻发现多数是复制，并且多为一人发许多次，软件做出来就应该让使用者自己评价，而不应该用这种方式来提升评分。最有帮助评论下来都很有看法所以我觉得是真实的，但最高评价下来是不是太……了同学因为上课而给一星我能理解但是五星有必要刷吗。
5（满分 5 分）,sihsjusjshjsjs,2020年2月7日,网课功能很好,在疫情的特殊情况下，网课成为学生另一个得到教育的途径。使学习任务不被延后，一定程度上减轻学生负担，使时间不被浪费。
5（满分 5 分）,我就是那个汤姆,2017年9月5日,钉钉是流程化 标准化管理的利器,用钉钉很久了 一年多了 也推荐周围的朋友用钉钉 要想钉钉用的好必须单位有一个团队维护钉钉的使用 比如考勤 很多人都觉得考勤会被员工抵触 实际上我们的同事很欢迎 因为确实方便了 请假 加班 都很人性化 并不反人类 反对的 不过是打破了原来随心所欲的状况 考勤都随心所欲 工作怎么会有动力呢？我们是每天和数字打交道的单位 报表功能真是实实在在推动了我们的业务（希望支持负数填报啊！！！） 大家都对每天的结果心里有数 总之 钉钉很好 再好 也需要一个强有力的推动团队 一把手很重要 钉钉不是形式 希望钉钉越来越好
4（满分 5 分）,大大大大大鼻子儿,2017年11月1日,钉钉很赞,是朋友推荐我使用钉钉的。一开始很多功能都不晓得怎么用，反馈了之后就很快有专家上面来给我们指导。外面下这大雨，钉钉的专家准时到了这边，很耐心的给我们讲解每个功能，公告签到审批日志钉邮钉盘等基础功能的相关应用，钉钉专家都一一为我们讲述，讲完之后还帮助我们搭建组织架构，设置审批单，日志模板。钉钉的确帮助我们提高了工作效率，钉钉上的功能可以满足一个企业日常的所有办公问题，现在也不用买打卡机了，审批也开始无纸化，很大程度上节约了办公成本
5（满分 5 分）,麦加黑石,2018年4月23日,和钉钉一起成长！,我个人很早就下载了钉钉，但周围都没人用。好在最近单位推广使用，立即就发动身边的小伙伴们都注册进来了。首先是方便，很多内部的流程都可以在这里解决了。表单设计的功能很强大。我还尝试着自己设计表单，不错！遗憾的是导出，似乎只能流水账似的导出，不能单页导出。大家正在摸索，不过已经做好准备和钉钉一起成长了！
5（满分 5 分）,啊啊啊啊啊哈哈哈哈哈哈哈哈哈哈,2019年7月26日,钉钉真的很强大！,用钉钉两年了，一步步看着它功能越来越强大。最喜欢的是钉钉能够实现消息必达，并且在电脑端、手机端、云端信息都是同步的，这样无论在办公室还是在外出差都可以随时沟通！非常方便！而且对于通知会议事项，可以在群聊中添加“日程”、“ding”、“会议”、“任务”事项。所有事项都有三档不同强度提醒类型：应用内、短信、电话，三档提醒强度逐级递增。并且支持定时提醒，在通知任务到期前统一发送提醒。这些功能都让我的工作效率有了明显的提升！
5（满分 5 分）,可爱幻彩女,2020年2月18日,感谢钉钉,感谢钉钉给了我们线上学习的机会 可以让自己看到自己喜欢的老师 给我们能在国难当头的紧急时刻能继续提升自己的机会 也许有许多人对于钉钉是持拒绝态度的 你可能会说，钉钉剥夺了你的假期 让自己的时间很紧很紧 没有办法好好学习
5（满分 5 分）,Mist cat,2020年2月17日,做一个审时度势的学生,疫情当前，不能复课对于高三学生来说无疑是的痛苦的，回想当年非典的时候，那时后还没有现在的科技手段 现在有了办公软件的辅助，在家学习成为现实，真的很感谢这个时代给予的机会。
5（满分 5 分）,Keanel,2020年2月16日,这是个好软件,作为一名祖国的好学生，我对学习是无比的热爱，尤其是遇到了一个这么好的学习软件，不仅能堂而皇之的浪费时间，还可以不专心听讲和同学聊天，高，实在是高啊，我相信我们这一代用钉钉的青少年，一定可以在未来的任何磨砺中挺过来，因为在如此小的年纪，我们便从钉钉上了解到了社会的黑暗面，不懈的与之斗争，在我便要感谢钉钉对我们的精神上的压迫和肉体上的摧残，不惜搞坏自己的名声，也要为祖国的青少年保驾护航，真是个好软件啊！
5（满分 5 分）,£仙女酵母★,2020年2月15日,真的很不错,之前觉得延迟开学 都要用来休息，可是仔细想了想，发现不止要休息，还需要充实自己，超越自己那句话说的，不怕同桌是学霸，就怕同桌放寒假，所以说我很感谢丁丁这个软件，让我在延迟开学的过程中仍然学到了老师教授的知识，没有耽误我们的学习时间，所以不要意气用事，就给他打一行了，仔细想一想钉钉这个软件为我们搭建了非常优质的学习平台。体谅一下老师，想让我们学习好的心情吧。
5（满分 5 分）,🤣🙁😉😟,2020年2月14日,请不要恶意评论,我现在是一名在校大学生，对于钉钉每晚的打卡我也觉得很麻烦啥的，但是这个软件不只是学生在用，很多公司企业都在使用。而且软件也是开发者的心血，恶意评论的人在糟践别人心血的时候没有觉得害臊吗？在各大网站分享让它强制下架方法的人是何居心？作为一个堂堂正正的中国人，素质不要那么低
5（满分 5 分）,魚丁糸唔系,2020年2月12日,停课不停学真的为了我们好,本人是名高二学生，我们最近用钉钉学习物理新课，感觉效果不错。但是老师邀请我们进入学习群的时候为什么没有学生本人选项呢？希望开发商可以添加学生本人这个选项。祝各位同学能够在最后考上自己理想的大学~
5（满分 5 分）,教书育人者,2020年2月12日,希望那些不懂事的学生手下留情,希望那些不懂事的学生手下留情，人生路是你自己的，你不学，别人要学 。这是款非常好用的办公软件，多年来为职场人员提供了无数便利，评分过低会强行下架，莫因贪玩的私欲害死这家公司，如此无良知实属不该。好歹是新时代的知识青年，理智一点，把钉钉弄下架，麻烦的是自己，又要加新的群，在新的平台听直播，何必呢。好好学知识不行吗，千载难逢的反超机会，别人都不学，你反而更要学啊，你的人生，一共有多少个三年让你挥霍。
5（满分 5 分）,中华田园鸡,2020年2月12日,来自一位老教师的评价,我在学校教书，担任初三数学课，有了钉钉这个软件非常方便网上上课，可是某些学生不想上课拉低了钉钉评分，是恶意危害公共利益，你不想学习，难道别人不想学习吗？我教的班的某些学生，从每天的观看直播课的时间来看，有的一分钟都没有看，难道你都学的登峰造极了吗？我发现这些不上课的学生均为平时成绩差的学生。然而，最令人匪夷所思的是，一个年级600多个人，竟然只有200多个人在上课，课后要求那些不上课的学生家长回复原因，家长也从不回复，说明现在学生学习积极性不高，即使你寒假学过了，也应该继续巩固。希望钉钉能够发行教师监督学生的功能，挽救众多初三考生！希望钉钉越办越好！
5（满分 5 分）,使命必达，贯彻落实,2020年2月12日,疫情当前，学海无涯（7.12分发括号内删除）,常言道学习犹如逆水行舟，不进则退。
5（满分 5 分）,累了喝杯奶茶吧,2020年2月11日,支持钉钉！负评的同学请反思一下自己吧！,看了那么多盲目跟风恶意低分的举报和评论，估计都是些没有端正自己学习态度的学生，疫情不结束你们就不学习了吗？中考高考都不用考了吗？这么长的假期吃了睡睡了吃、游戏打天黑，懒惰惯了？已经！到了！学习的时候！请你们调整自己的心态！钉钉愿意在特殊时期站出来为广大学生的学业努力，希望你们千万不要让开发者寒心！
5（满分 5 分）,shendvv,2020年2月10日,致学生,其实这款软件挺好的，因为特殊时期吧，大家在该读书的时候没有读书，这也算老师为我们讲课，而且不要钱，有什么不好的，不想学可以不用下载不用管，这个是自愿的，没有必要去喷设计者和软件，希望你们能换个角度思考，别没长脑子，武汉加油吧，也希望爱学习的人可以在开学取得优异的成绩。
5（满分 5 分）,Wlj0000,2020年2月10日,我们公司今天所有的审批都不能用了,为什额我们公司今天所以u的审批都不能用了，还卡的要死，阿里巴巴这么大个公司做出来个软件这么难用吗？到现在也没有恢复，什么时候才能正常使用呀！线上办公就指望他了，你们在不好我们就要转战腾讯了，但是朋友刚从腾讯过来说腾讯也卡的一批
5（满分 5 分）,SorDing,2019年8月7日,钉钉让企业更高效,公司用钉钉半年多了，从最早的打卡取代了传统打卡机，到现在大多数流程审批都使用钉钉，减少了内耗提高了效率。尤其是其丰富的权限控制，以前出现过离职员工遗漏在工作群中导致的内部资料泄漏，用了钉钉之后再也不用担心了，加上智能人事，智能薪酬以及工资条，结合考勤数据，人员管理简便而高效，值得推荐！
5（满分 5 分）,4752888821,2020年2月18日,大家可怜一下钉钉吧,不要再给一星了 虽然大家并不想上课 但你们有没有想过 钉钉给大家提供这样一个学习的平台 让我们在这段特殊时期也可以正常上课 不得不说 它也为我国的教育事业做出了贡献 我知道我这样一段话会引起很多学生的喷 我也是一名学生 我也不是有多么想上课 但从客观角度来看 钉钉没有错 一些不自律的同学们在家也没法好好管理自己 大家为了长远利益 现在吃些苦没什么错 大家不要总活在舒适圈
5（满分 5 分）,sjjdgxhdjd,2020年2月18日,良心软件,开门见山吧。我也是学生党，一名将升初二的初中生。抛开网课原因，钉钉真的是一款良心的软件。无论什么功能也都应有尽有，比如说云打印，这个假期真的帮了我许多。我也讨厌上课，我更讨厌剥夺我暑假玩的时间弥补这次病毒感染造成的缺课。可这不是打一星的理由。可能一款软件是背后多少程序猿工程师研发出来的，被这样无辜的稀里糊涂的打了一星，试问谁的心里不会难受？我要说一句可能已经被说烂的话，学是自己学的，学不到别人那里。现在看似用不到，实则以后有大用。总之，这真的是一款好久没见过的好软件。
5（满分 5 分）,啵啵tyy,2020年2月18日,不要将自己一时的快乐建立在别人的痛苦之上,用钉钉很多年了，打卡上班、文件传输、语音会议很多功能都特别强大。这本来就不是为了网课而开发的软件，而是开发给企业的办公管理软件。
4（满分 5 分）,眼里只有学习,2020年2月17日,各位评一星的同学嫩可停手吧,评一星的也是醉了，你们以为下架了就不用学了吗？那不还有其他软件嘛，学校有的是方法让我们学习，你们啥时候在学习和假期这快跟学校斗赢过？再说现在落下的学习将来都是要双倍的努力补上的。同为学生党的真心话啊，看开点吧，有这功夫评一星还不如多去学点以后轻松点。虽然钉钉确实有缺点比如网速慢听课卡，但都是可以理解的，不过一星的就太过分了这软件都是别人通过努力开发出来的你有这么大怨气你也想开发个还是咋滴？搞不懂哦
5（满分 5 分）,夜幕血精灵,2020年2月17日,黄胖力邀，必须五星,钉钉本来是为上班族定制的一款打卡软件，尤其是可以在地铁站台即可完成，不用再上气不接下气的跑楼，还是很人性化的，至于其他的功能视频开会等，都是可选项，只是没有想到这次特殊时期满足了成千上万的学生和教师，这也是大家最安全的授课方式，喜不喜欢是一回事、有没有益处是另一回事，学会不迁怒，就是人生进步。
4（满分 5 分）,你凭什么遇到江忍,2020年2月17日,高二物政地学生党客观评价,对于现在疫情来说网课是最好的选择，同时网络的压力越来越大。钉钉帮助了很多学生，但同时，钉钉对网络信号比较不稳定，网络稍有变化就会卡死。一定要Wi-Fi加流量都开，才不会卡。对于物理来说，图和计算都很多，但是因为网络的问题，平板根本进不去直播，而且经常自动暂停。对于这方面我也比较没办法。也出现部分直播卡顿后，观看直播时长不计入统计，导致出现不必要的麻烦。相对于其他网课软件，钉钉很好的保护了学生的权利，不会私自开启摄像头。对于那些抨击钉钉的学生，也是比较无语。你不想学可以不学，非要拿人家软件开刀。
5（满分 5 分）,六个核桃不加盐,2020年2月17日,好不容易一钉钉,抛开我们学习魔鬼的视频会议早读和视频会议自习各种课表网课带来的怨恨来说，钉钉其实各方面功能真的很不错。
5（满分 5 分）,卑微闫某,2020年2月17日,我是学生党,我个人认为还不错，比起平时上课的时间少而且中途十五分钟的休息时间，很人性化了。而且有回放，听不懂的也可以反复听。
5（满分 5 分）,吃亏是福无助你们福如东海,2020年2月17日,请勿恶意刷分,这是我第一次写评论，以前一直觉得很麻烦，但是很多人恶意刷分真的很过分。首先这本来就是上课时间，你不该上课？那些恶意刷分的人你们难道真的在老师上课时一直在听？你们难道没有开其它窗口聊天吗？关于眼睛视力问题，真是好笑，那些不自律的难道平时你玩手机的时间少吗，自律的人自然不会眼睛视力下降的厉害。这本来就是办公软件，你有想过钉钉下架了你们父母上班怎么办吗？求求那些低龄学生别这么自私
5（满分 5 分）,Anna 舒,2020年2月16日,特别优秀的软件,作为一名初三学生，马上就要迎来中考，感谢钉钉在疫情这个特殊时期提供我们一个学习的平台，功能也很齐全
5（满分 5 分）,一个不愿意透露姓名的钉钉使用者,2020年2月14日,一个普通人的评价,我是一个普通的初二学生，最近大家都在用钉钉上网课，由于大家还希望过着寒假的美好生活，于是大家就开始无脑的恶意评价这款软件，我也跟着无脑跟风了起来，这两天我的朋友也开始用钉钉上课，我出自好奇就重新下载了这款软件。这款软件的功能很齐全，非常的实用。当我使用过这款软件了之后我才发现，这款软件其实很优秀。希望它可以越来越全面，先进。也希望大家恢复理智，从内心出发，来评价这款软件。
5（满分 5 分）,Nancy0401,2020年2月14日,em来刷分了,班里蛮多同学刷一星的e感觉很好的一个软件啊为什么要刷低分 就是有些功能铁憨憨搞不懂qwq 啊有个建议就是入群申请的时候再加个学生选项吧因为只有家长和老师两种身份选择所以上课的时候看见的名字都是xxx妈妈/爸爸/奶奶等 待会还要去华为应用市场那里给宁刷高分👏否则真不知道该用哪个软件上课（视频软件是有的但是还是觉得钉钉好用👌
5（满分 5 分）,君泽-,2020年2月14日,很好的办公工具包括线上直播✅,我认为用钉钉来上网络的学生也不应该盲目的一星差评，因为非常时期，大家都呆在家里上课，恰好钉钉有打卡统计功能，布置作业统计作业上交很有效率，我也是一个学生可是我觉得开开玩笑可以但想都没想就给这个软件搞很多差评有点不理智。
5（满分 5 分）,女王1211,2018年4月23日,钉钉，优秀的企业办公软件,通过朋友介绍公司开始使用钉钉，一开始主要是使用考勤，后来发现考勤是可以同步全员群，还可以照片签到带水印，这些都是很好的企业文化沉淀素材，一开始发的人很少，后来老板就群里鼓励并发专属红包给考勤优秀的同事，慢慢的，大家都形成了习惯，让整个公司氛围变得更好了。
5（满分 5 分）,@刘小泳,2020年2月14日,感谢钉钉,往年的春节期间，小孩子们都会走亲访友收红包。可是今年，也就是2020年，这个春节有点特殊。一种叫新型冠状病毒的到来，打乱了我们的生活，使我们今年的春节过得跟往年春节不太一样，没有往日的张灯结彩，走亲访友的热闹，家家户户基本上都是呆在家里。感谢钉钉能让我在无聊的寒假期间见到老师们熟悉的面孔。这是我第一次经历如此特殊的春节，我希望不要经历第二次。在这个特殊的春节，我希望全国人民手拉手携手共抗此次危机，都好好在自家呆好，不乱跑。武汉，你不要害怕，有祖国在，我们一定可以度过这次危机，很多医护人员已经放弃和家人团年的机会奔赴疫场一线，我们更应该相信他们。武汉加油！白衣天使加油！中国加油！愿世间的美好与你们环环相扣❤️
5（满分 5 分）,游光幻梦,2020年2月13日,年少无知,当我的同学们在各种诋毁钉钉，冷嘲热讽的时候。我只感到很难受，为什么啊，孔夫子所崇尚的礼，仁不被他们理解，疫情前线的战士艰苦奋战，他们却在希望疫情不要过快的结束！为什么啊，真的是孺子不可教也啊。钉钉作为一个工作办公的软件并不是它惹的祸，如果钉钉下架，那么学校一定会找其他的软件上网课。我的同学们啊，什么时候才能将国家危难作为自己的一部分呢？哎，位卑未敢忘忧国，你们何时才能做到啊。
5（满分 5 分）,垃圾软件拼夕夕,2020年2月11日,关于因为学校使用钉钉而大量被打一星,因为这次疫情而钉钉被大量的中小学生打一星，我来补个五星。因为这次疫情也宅在家里的我也希望能有网课和打卡来督促我学习。真的，我感受到了那句话，这个世界上真正希望你好的只有父母和老师，父母是因为你好了他们有了依赖，而老师是因为你好了他们有成就感。当今社会这样的情谊已经不多了。而青少年正处于奋斗的时期，但是因为青少年自觉性不足，这个平台正好约束了他们。
5（满分 5 分）,欠我一个晚安吻1,2020年2月10日,致我们瘫痪在床不忘学习的日子,身为一名学生 上课在所难免 换个想法 你可以边吃早餐边早读 边听课边打盹 提问到你装掉线 老师足不出户在家讲课 省去了上班路程 每天除了上课就看电视 美滋滋 但目前的这些都是疫情的蔓延造成的 当然希望快点好起来 回到能够按部就班上课的日子由于许多学校提前开了课 导致评分评分一路下滑 这种行为有点像你磕到桌角去打桌子 钉钉实名背锅 惨兮兮
5（满分 5 分）,Sfuvcxd,2020年2月10日,关于评论跟风,我觉得钉钉这款软件真的挺不错 帮助学生提高成绩 我也是一名初二的学生 就觉得一些评论跟风的行为很过分 利用评论来宣泄自己上网课的不满 这是一款很多人都在用的软件 喜欢这款软件并且觉得这个软件对自己有帮助的人都不希望看到因为一些恶言恶语而下架。
5（满分 5 分）,琦琦泡泡yeah！,2020年2月9日,来自一名中考生,真的很感谢这个软件，可以在将近变成一个暑假的寒假里可以让我们继续学习，我是一个几乎没有自控力的学生，我需要有人监督我，如果没有老师开直播课监督同学，我可能没有办法静下心来好好学习，即便如此我还是希望疫情可以赶快过去，可以赶紧回到学校备战中考，希望一切赶快回到正轨
5（满分 5 分）,康giao妹,2020年2月9日,人民日报,教育部提醒：各级教育行政部门、中小学和校外培训机构，在各地原计划的正式开学日之前，不要提前开始新学期课程网上教学，可安排一些疫情防护知识、心理健康辅导、寓教于乐等方面的网上学习内容，确保学生度过愉快的假期。
5（满分 5 分）,杭州市优秀学生代表,2020年2月9日,论钉钉对当代青年的非凡成就,不论走多远，都不能忘记那时因为🦇而在家里奋斗学习的日子。2020年的二月，第一堂网课网课正式在钉钉直播，辛勤的老师将一节又一节精华、一块又一块重点深深印在了我的脑海之中。
5（满分 5 分）,U ⅴ ^^ⅴ,2020年2月9日,希望能改进,疫情原因都开始上网课，但是我看到有的同学发一些乱七八糟没有用的东西，甚至有些同学上课就是来截图评论区的，我希望能在直播是老师能随时禁言，等用的时候再打开。钉钉还是很好用的，我希望那些打一星的学生摸着良心，钉钉不止你们用的，大人也用，你们不想上课别人还想，要是你们把它弄下架了，高三的学生高考坏了你们负责？我觉得一星都是水军打出来的。
5（满分 5 分）,初三的一位学子,2020年2月18日,其实，没那个必要,各位同学，也许你们在为延长假期而用钉钉上课而愤怒，那么请问，如果没有病毒，难道我们不该开学了吗？可能大家认为我们在手机上学习很伤眼睛，那么你们如果不上课，打游戏不一样吗？钉钉本就不是给我们用的东西，他只是提供了一个平台，何必呢？如果你不满，去找你们的老师和校长闹去，把自己的不快发泄给软件，不应该珍惜别人的劳动成果吗？就算没有钉钉，学校不会找别的平台？你们到底是讨厌钉钉还是讨厌上学，你们自己心里应该明白。我并不觉得各位这么做是对的，逼得人家官方在哔哩哔哩上能卑躬屈膝的求饶，你们真的胜利了吗？如果不服，干脆不要上课，不要上学好了。一个初三学子，对于钉钉表示感谢，真的。哪怕我也不喜欢这种方式，可接受无疑是最好的。谢谢🙏
5（满分 5 分）,123陌茉,2020年2月17日,钉钉它很好💖,这几天全国各地急剧降温，还有很多地区下暴雨冰雹，让本来严峻的疫情形势又添加了一道坎。各条昔日车水马龙的街道上，空旷冷寂，寒风萧萧。我很担心我们国家用十天时间建设好的雷神山和火神山医院扛不住这突如其来的风暴，心里一直默默为患者和医护人员祈祷，希望他们尽快远离疫情，恢复平静的生活。很庆幸，我们医院的质量很好，并没有被风暴吹垮。在这冰冷的天气，一线抗疫人员作出了许许多多的温情行动。我能做到的就是做好防护措施，远离人群，尽量不外出，不要给国家和人民增添不必要的消耗，让他们保存更多的能量，保护我们的家园。
5（满分 5 分）,悲苦的学生党啊,2020年2月17日,悲苦的学生党啊,钉钉，也许还有许多的不足。也许你们只是想发泄一下你们内心小小不满。但是我觉得我们还是不要随意攻击软件或者制作人，他们的初心是好的，是为了我们的更方便快捷。我妈妈上下班打卡，工资的显示。所有的一切都很明了。特别方便，让我妈妈觉得很安心。所以大家还是客观评价吧。毕竟他设计的主要服务对象是上班族而不是我们这群学生党
5（满分 5 分）,莿棘带你回家,2020年2月17日,五星,其实它为我们做了这么多，网上的朋友们不可以因为这样，让一个用心的软件如此被动！网上N个差评，把自身的原因全都责备到这个软件上，钉钉原本是一个很好很受好评的软件，因为之前都是愿意下载的人觉得是真的好！很用心！这也是一个全国学习的方法怎么就差评了！为什么要这样反咬一口它呢？？这么好的提供却用一个自以为是的方式来攻击！现在的非常时期！！！希望大家可以凝聚全力配合，努力学习
5（满分 5 分）,巫祭,2020年2月16日,别后悔,给低分的小朋友。当你走上社会，发现你连一些工作的最低门槛都达不到的时候，回头看看你今天做的事，你可能就明白了，你现在的一些做法是多愚蠢。家里有矿，官二代之类的可以无视我说的，因为你们的父母已经让你比别人走的快了一些，但是别人也会追上来，别让富不过三代的经典话在你身上应验。
5（满分 5 分）,己所不欲勿施于人啊,2020年2月15日,钉钉是一个很好的软件,一开始并没有了解钉钉这个软件，现在特殊时期，使用钉钉才发现，软件的开发者还是特别用心特别努力的，各方面的问题都都处理的很好，很有创新，很便捷。现在钉钉虽然评分不高啊，但是学生们自己心里明白这只是为了泄愤，钉钉软件本身是没有问题的，我作为一个学生，是发自内心的希望，我们国内的学生不要把教育当作是一种负担，教育也是为了更好的发展，得到更有前途的人生。就举个例子，钉钉这种软件，还不是由现在的科技人才制作出来的吗？没有好的教育，也不能有好的发展啊，所以希望大家能支持钉钉这个软件，不要违背良心评分，开发者也很委屈哒，实在是看不下去了才来评论，希望钉钉能越来越好，开发者加油，钉钉加油☺️
5（满分 5 分）,冷小酒,2020年2月14日,来自一名初二的学生党,我觉得钉钉这个软件挺好的，如果按照现在我们学生的方面去想，一定会想，这是什么破软件，耽误我的假期，如果按照这些工作的人来说的话，这是一个很好的软件，帮助了我们很多，但是学生党们你们想过吗？假如这个软件下架了，将会损失多少钱，将会给这个公司带来很不好的形象，所以停手吧，这又不是全国学生都在用这个软件，还有别的软件啊！我劝有些人别跟风，不知道什么情况就乱下定论。
5（满分 5 分）,沈三白.,2020年2月12日,加油！,有些人就是故意刷一分的，作为学生党，很感谢能有钉钉这样的软件能帮助我们在假期的学习。虽说我们也许都会想玩，也许都会想着如果不上课就好了。但是首先我们是学生，在我们如今这个年纪就应该是抓紧时间充实自己的时候，更何况如果不是疫情，这时间我们早就上课了，现在没法出门，线上教育对我们学习很有帮助。对我来说，即使偶尔有些抱怨之类的，也只是嘴上说说罢了，但那种恶意刷分的行为，啧，真让人不齿。作者加油，别理那些刷分的人。
5（满分 5 分）,👀☝️🎉🙇👍,2020年2月10日,对自己负点责吧..,很支持前面那个兄弟的看法，我也是个要中考的学生，但我也被逼无奈上了网课。由于期末考的太好，前半段寒假高枕无忧了。其实很危险，毕竟对我这种不怎么自觉的人来说，越到假期差距就越大。说实话我并不是一个很热爱学习的人，我平时都是打打游戏，逛逛b站，但我毕竟是个要毕业的学生，要中考的，得为将来负责吧？……终归是个人生的转折点。讲真给钉钉五星一开始其实拒绝的，但我确实没有能力自控，自己埋头学习，或许这次钉钉给我上网课的机会我将来会感激吧，否则我是真的荒废了，真的。这次的网课我也是听着的，不能说有多认真，但没有浪费我的时间，起码是有意义的，所以在这里还是感谢一下钉钉吧。就算不是要中高考的......emmm好像上不上也没啥关系（请忽略）。学习辛苦，以上评论，与君共勉，愿有所广益。
5（满分 5 分）,会撒谎的小明,2020年2月10日,我个人的看法,这个软件让我心怀感激的下载了他，他带给我的帮助让我感激涕零，此时我对他的感谢溢于言表，虽然话不多，但是每一字都是我的知心话。这个软件让所有的师生有了一个良好的学习环境，创造了师生间的关系。我感受到了这个软件的强大。我们都非常喜欢他，真的！我真的特别喜欢，非常喜欢，超级喜欢。喜欢到疯狂。虽然评分不高，但是一定很好用。我深有体会，相信看到这段话的人一定跟我感同身受。我们不期而遇，在这里相遇。这就是有“福”同享！！！
3（满分 5 分）,123郑州大学恶,2020年2月9日,一名来自河南初中生的心声,河南初三学生我是一名来自河南修武的初三学生，因为农历新年伊始爆发的新型冠状病毒，使我们不得不推迟了原有的开学计划。因为河南作为一个人口大省，升学一直是另学生困扰的问题。这一下是我们的学业有所搁浅。据我所知钉钉这个软件最早是用来网上办公的，这-下子活学活用。用到了网络复课中，这个软件本身是个好软件。老师们的心愿也是好的。可是我们作为毕业班有着巨大的压力，本身寒假时间就不长，但还有许多学习任务。使我们分身乏术。疲于应付，延长开学，本可以让我查漏补缺，调整状态。这一下全都化为泡影。并且教育部也明令禁止网上复课这一行为，但当地教育局的安排差强人意。我说这么多，并不是为了抨击这个软件，只是希望能让更多的人意识到在现代社会中中国教育的不可行性。如果只是-味死学，素质教育又从何谈起?
5（满分 5 分）,木叶蝶520,2020年2月9日,钉钉帮我在家授课,因为疫情我们无法到校正常上课。宅在家里的日子，我们用钉钉直播课堂给学生上课。直播课堂还可以进行回放，可以反复看。直播过程支持屏幕共享，还可以进行连麦，可以连麦，学生能参与到课堂中和教室进行线上互动。互联网课堂对老师影响很大，彻底颠覆了传统的收了模式。更加充分发挥互联网时代的优势。
5（满分 5 分）,孟婆来箱娃哈哈,2020年2月9日,一名学生的呐喊,本来是应该9号就开学了，但因为这次的疫情，不得不开学延迟了。虽然我不反对网课教学，但是突然从同学那里听到老师可以无声息的来看你，来监视你，对于这一点我是对网课持有反对的，毕竟我在家的坐姿和穿着会随意一些，以前不知道的时候，也就那样了，但是现在，因为得知这个消息，我现在上课都变成了时刻在担心老师是不是在看着我，毕竟在家穿着较随意。所以，我希望可以改一下，比如老师申请，同学接受，这样还能理解。望采纳🙏🏻
5（满分 5 分）,hjyh不变r,2020年2月18日,不爱，别来无所谓的伤害,弟弟们，你们好，我是凯森
5（满分 5 分）,srroeef,2020年2月18日,关于钉钉,讲真，虽然许多学校采用这款软件来上网课让许多同学对软件心报不满，我也是老班要用这软件来开班会才下载的，但是不得不说的是在下载之后看到的功能确实是最适合教学以及办公用的软件，而且求饶的视频小姐姐声音也太可爱了叭
5（满分 5 分）,@锦蓉,2020年2月17日,做好自己的事，感谢一切！,作为一名高三党非常感谢钉钉，让我们在家也可以听课，看回放，看到一星的那么多很一言难尽，有许多人也许是跟风，但却没有想它究竟给你带来的是好处还是坏处，你不知道你的一星给那些研发人员带来了什么，付出的没有得到认可，所以我们要有清明周至的理性去评价，做任何事都不要带有主观感情，这不仅是对自己的一种尊重也是对他人的一种尊重
5（满分 5 分）,雨RYING,2020年2月17日,来自一位高三🐶的真实看法,看到钉钉被差评的那么惨，内心有点复杂，作为一位高三学生应该是在疫情阶段最早开始使用钉钉的一批人，起初看到1分差评，只是觉得好玩开开玩笑罢了，但越来越多点人开始恶意评价。钉钉这个软件真的做得很好，从我们开网课到现在看到很多软件都崩了但是我们一直在正常上课，没有受到丝毫的影响，在这个关键时候，我们更应感谢这样的软件保证我们能正常生活工作，减少疫情伤害
