City_ID,City_EN,City_CN,Country_code,Country_EN,Country_CN,Province_EN,Province_CN,Admin_ district_EN,Admin_ district_CN,Latitude,Longitude,AD_code,
CN101150207,haidong,海东,CN,China,中国,qinghai,青海,haidong,海东,36.502914,102.10327,630200,
CN101150301,tongren,同仁,CN,China,中国,qinghai,青海,huangnan,黄南,35.51634,102.0176,632321,
CN101150302,jianzha,尖扎,CN,China,中国,qinghai,青海,huangnan,黄南,35.938206,102.03195,632322,
CN101150303,zeku,泽库,CN,China,中国,qinghai,青海,huangnan,黄南,35.036842,101.469345,632323,
CN101150304,henan,河南,CN,China,中国,qinghai,青海,huangnan,黄南,34.734524,101.61188,632324,
CN101150305,huangnan,黄南,CN,China,中国,qinghai,青海,huangnan,黄南,35.517742,102.01999,632300,
CN101150401,gonghe,共和,CN,China,中国,qinghai,青海,hainan,海南,36.280285,100.6196,632521,
CN101150402,hainan,海南,CN,China,中国,qinghai,青海,hainan,海南,36.280354,100.619545,632500,
CN101150404,guide,贵德,CN,China,中国,qinghai,青海,hainan,海南,36.040455,101.431854,632523,
CN101150406,xinghai,兴海,CN,China,中国,qinghai,青海,hainan,海南,35.58909,99.98696,632524,
CN101150407,guinan,贵南,CN,China,中国,qinghai,青海,hainan,海南,35.587086,100.74792,632525,
CN101150408,tongde,同德,CN,China,中国,qinghai,青海,hainan,海南,35.254494,100.57947,632522,
CN101150501,maqin,玛沁,CN,China,中国,qinghai,青海,guoluo,果洛,34.473385,100.24353,632621,
CN101150502,banma,班玛,CN,China,中国,qinghai,青海,guoluo,果洛,32.931587,100.73795,632622,
CN101150503,gande,甘德,CN,China,中国,qinghai,青海,guoluo,果洛,33.966988,99.90259,632623,
CN101150504,dari,达日,CN,China,中国,qinghai,青海,guoluo,果洛,33.753258,99.65172,632624,
CN101150505,jiuzhi,久治,CN,China,中国,qinghai,青海,guoluo,果洛,33.430218,101.484886,632625,
CN101150506,madu,玛多,CN,China,中国,qinghai,青海,guoluo,果洛,34.91528,98.21134,632626,
CN101150507,guoluo,果洛,CN,China,中国,qinghai,青海,guoluo,果洛,34.4736,100.24214,632600,
CN101150601,yushu,玉树,CN,China,中国,qinghai,青海,yushu,玉树,33.004047,97.00852,"632701,632700",
CN101150602,chenduo,称多,CN,China,中国,qinghai,青海,yushu,玉树,33.367886,97.11089,632723,
CN101150603,zhiduo,治多,CN,China,中国,qinghai,青海,yushu,玉树,33.85232,95.616844,632724,
CN101150604,zaduo,杂多,CN,China,中国,qinghai,青海,yushu,玉树,32.891888,95.29343,632722,
CN101150605,nangqian,囊谦,CN,China,中国,qinghai,青海,yushu,玉树,32.203205,96.4798,632725,
CN101150606,qumacai,曲麻莱,CN,China,中国,qinghai,青海,yushu,玉树,34.12654,95.800674,632726,
CN101150701,delingha,德令哈,CN,China,中国,qinghai,青海,haixi,海西,37.374554,97.37014,632802,
CN101150702,haixi,海西,CN,China,中国,qinghai,青海,haixi,海西,37.85363,95.35723,632800,
CN101150708,tianjun,天峻,CN,China,中国,qinghai,青海,haixi,海西,37.29906,99.02078,632823,
CN101150709,wulan,乌兰,CN,China,中国,qinghai,青海,haixi,海西,36.93039,98.47985,632821,
CN101150712,mangai,茫崖,CN,China,中国,qinghai,青海,haixi,海西,38.15,90.51,632825,
CN101150713,dachaidan,大柴旦,CN,China,中国,qinghai,青海,haixi,海西,37.51,95.22,632825,
CN101150714,geermu,格尔木,CN,China,中国,qinghai,青海,haixi,海西,36.401543,94.90578,632801,
CN101150715,dulan,都兰,CN,China,中国,qinghai,青海,haixi,海西,36.298553,98.089165,632822,
CN101150716,lenghu,冷湖,CN,China,中国,qinghai,青海,haixi,海西,37.37,97.37,632825,
CN101150801,haiyan,海晏,CN,China,中国,qinghai,青海,haibei,海北,36.95954,100.90049,632223,
CN101150802,menyuan,门源,CN,China,中国,qinghai,青海,haibei,海北,37.37663,101.61846,632221,
CN101150803,qilian,祁连,CN,China,中国,qinghai,青海,haibei,海北,38.175407,100.24978,632222,
CN101150804,haibei,海北,CN,China,中国,qinghai,青海,haibei,海北,36.959435,100.90106,632200,
CN101150806,gangcha,刚察,CN,China,中国,qinghai,青海,haibei,海北,37.326263,100.13842,632224,
CN101160101,lanzhou,兰州,CN,China,中国,gansu,甘肃,lanzhou,兰州,36.05804,103.823555,"620101,620100,620000",
CN101160102,gaolan,皋兰,CN,China,中国,gansu,甘肃,lanzhou,兰州,36.331253,103.94933,620122,
CN101160103,yongdeng,永登,CN,China,中国,gansu,甘肃,lanzhou,兰州,36.73443,103.2622,620121,
CN101160104,yuzhong,榆中,CN,China,中国,gansu,甘肃,lanzhou,兰州,35.84443,104.114975,620123,
CN101160105,chengguan,城关,CN,China,中国,gansu,甘肃,lanzhou,兰州,36.049114,103.841034,620102,
CN101160106,qilihe,七里河,CN,China,中国,gansu,甘肃,lanzhou,兰州,36.06673,103.784325,620103,
CN101160107,xigu,西固,CN,China,中国,gansu,甘肃,lanzhou,兰州,36.10037,103.62233,620104,
CN101160108,anning,安宁,CN,China,中国,gansu,甘肃,lanzhou,兰州,36.10329,103.72404,620105,
CN101160109,honggu,红古,CN,China,中国,gansu,甘肃,lanzhou,兰州,36.344177,102.86182,620111,
CN101160201,dingxi,定西,CN,China,中国,gansu,甘肃,dingxi,定西,35.57958,104.6263,"621101,621100",
CN101160202,tongwei,通渭,CN,China,中国,gansu,甘肃,dingxi,定西,35.208923,105.2501,621121,
CN101160203,longxi,陇西,CN,China,中国,gansu,甘肃,dingxi,定西,35.00341,104.63755,621122,
CN101160204,weiyuan,渭源,CN,China,中国,gansu,甘肃,dingxi,定西,35.133022,104.21174,621123,
CN101160205,lintao,临洮,CN,China,中国,gansu,甘肃,dingxi,定西,35.376232,103.86218,621124,
CN101160206,zhangxian,漳县,CN,China,中国,gansu,甘肃,dingxi,定西,34.84864,104.46676,621125,
CN101160207,minxian,岷县,CN,China,中国,gansu,甘肃,dingxi,定西,34.439106,104.03988,621126,
CN101160208,anding,安定,CN,China,中国,gansu,甘肃,dingxi,定西,35.579765,104.62577,621102,
CN101160301,pingliang,平凉,CN,China,中国,gansu,甘肃,pingliang,平凉,35.54279,106.68469,"620801,620800",
CN101160302,jingchuan,泾川,CN,China,中国,gansu,甘肃,pingliang,平凉,35.33528,107.36522,620821,
CN101160303,lingtai,灵台,CN,China,中国,gansu,甘肃,pingliang,平凉,35.06401,107.62059,620822,
CN101160304,chongxin,崇信,CN,China,中国,gansu,甘肃,pingliang,平凉,35.30453,107.03125,620823,
CN101160305,huating,华亭,CN,China,中国,gansu,甘肃,pingliang,平凉,35.215343,106.64931,620824,
CN101160306,zhuanglang,庄浪,CN,China,中国,gansu,甘肃,pingliang,平凉,35.203426,106.04198,620825,
CN101160307,jingning,静宁,CN,China,中国,gansu,甘肃,pingliang,平凉,35.52524,105.73349,620826,
CN101160308,kongtong,崆峒,CN,China,中国,gansu,甘肃,pingliang,平凉,35.54173,106.68422,620802,
CN101160401,qingyang,庆阳,CN,China,中国,gansu,甘肃,qingyang,庆阳,35.73422,107.638374,"621001,621000",
CN101160402,xifeng,西峰,CN,China,中国,gansu,甘肃,qingyang,庆阳,35.73371,107.638824,621002,
CN101160403,huanxian,环县,CN,China,中国,gansu,甘肃,qingyang,庆阳,36.56932,107.308754,621022,
CN101160404,huachi,华池,CN,China,中国,gansu,甘肃,qingyang,庆阳,36.457302,107.98629,621023,
CN101160405,heshui,合水,CN,China,中国,gansu,甘肃,qingyang,庆阳,35.819004,108.01987,621024,
CN101160406,zhengning,正宁,CN,China,中国,gansu,甘肃,qingyang,庆阳,35.490643,108.36107,621025,
CN101160407,ningxian,宁县,CN,China,中国,gansu,甘肃,qingyang,庆阳,35.50201,107.92118,621026,
CN101160408,zhenyuan,镇原,CN,China,中国,gansu,甘肃,qingyang,庆阳,35.677807,107.19571,621027,
CN101160409,qingcheng,庆城,CN,China,中国,gansu,甘肃,qingyang,庆阳,36.013504,107.885666,621021,
CN101160501,wuwei,武威,CN,China,中国,gansu,甘肃,wuwei,武威,37.929996,102.6347,"620601,620600",
CN101160502,minqin,民勤,CN,China,中国,gansu,甘肃,wuwei,武威,38.624622,103.09065,620621,
CN101160503,gulang,古浪,CN,China,中国,gansu,甘肃,wuwei,武威,37.47057,102.89805,620622,
CN101160504,liangzhou,凉州,CN,China,中国,gansu,甘肃,wuwei,武威,37.93025,102.63449,620602,
CN101160505,tianzhu,天祝,CN,China,中国,gansu,甘肃,wuwei,武威,36.97168,103.14204,620623,
CN101160601,jinchang,金昌,CN,China,中国,gansu,甘肃,jinchang,金昌,38.514236,102.18789,"620301,620300",
CN101160602,yongchang,永昌,CN,China,中国,gansu,甘肃,jinchang,金昌,38.247353,101.971954,620321,
CN101160603,jinchuan,金川,CN,China,中国,gansu,甘肃,jinchang,金昌,38.513794,102.18768,620302,
CN101160701,zhangye,张掖,CN,China,中国,gansu,甘肃,zhangye,张掖,38.932896,100.455475,"620701,620700",
CN101160702,sunan,肃南,CN,China,中国,gansu,甘肃,zhangye,张掖,38.83727,99.61709,620721,
CN101160703,minle,民乐,CN,China,中国,gansu,甘肃,zhangye,张掖,38.434456,100.81662,620722,
CN101160704,linze,临泽,CN,China,中国,gansu,甘肃,zhangye,张掖,39.15215,100.166336,620723,
CN101160705,gaotai,高台,CN,China,中国,gansu,甘肃,zhangye,张掖,39.37631,99.81665,620724,
CN101160706,shandan,山丹,CN,China,中国,gansu,甘肃,zhangye,张掖,38.78484,101.08844,620725,
CN101160707,ganzhou,甘州,CN,China,中国,gansu,甘肃,zhangye,张掖,38.931774,100.454865,620702,
CN101160801,jiuquan,酒泉,CN,China,中国,gansu,甘肃,jiuquan,酒泉,39.744022,98.510796,"620901,620900",
CN101160802,suzhou,肃州,CN,China,中国,gansu,甘肃,jiuquan,酒泉,39.74386,98.511154,620902,
CN101160803,jinta,金塔,CN,China,中国,gansu,甘肃,jiuquan,酒泉,39.983036,98.90296,620921,
CN101160804,akesai,阿克塞,CN,China,中国,gansu,甘肃,jiuquan,酒泉,39.63164,94.33764,620924,
CN101160805,guazhou,瓜州,CN,China,中国,gansu,甘肃,jiuquan,酒泉,40.516525,95.780594,620922,
CN101160806,subei,肃北,CN,China,中国,gansu,甘肃,jiuquan,酒泉,39.51224,94.87728,620923,
CN101160807,yumen,玉门,CN,China,中国,gansu,甘肃,jiuquan,酒泉,40.28682,97.03721,620981,
CN101160808,dunhuang,敦煌,CN,China,中国,gansu,甘肃,jiuquan,酒泉,40.141117,94.664276,620982,
CN101160901,tianshui,天水,CN,China,中国,gansu,甘肃,tianshui,天水,34.57853,105.725,"620501,620500",
CN101160902,qinzhou,秦州,CN,China,中国,gansu,甘肃,tianshui,天水,34.578644,105.72448,620502,
CN101160903,qingshui,清水,CN,China,中国,gansu,甘肃,tianshui,天水,34.75287,106.13988,620521,
CN101160904,qinan,秦安,CN,China,中国,gansu,甘肃,tianshui,天水,34.862354,105.6733,620522,
CN101160905,gangu,甘谷,CN,China,中国,gansu,甘肃,tianshui,天水,34.747326,105.332344,620523,
CN101160906,wushan,武山,CN,China,中国,gansu,甘肃,tianshui,天水,34.721954,104.89169,620524,
CN101160907,zhangjiachuan,张家川,CN,China,中国,gansu,甘肃,tianshui,天水,34.993237,106.21242,620525,
CN101160908,maiji,麦积,CN,China,中国,gansu,甘肃,tianshui,天水,34.563503,105.89763,620503,
CN101161001,wudu,武都,CN,China,中国,gansu,甘肃,longnan,陇南,33.388157,104.92986,621202,
CN101161002,chengxian,成县,CN,China,中国,gansu,甘肃,longnan,陇南,33.739864,105.734436,621221,
CN101161003,wenxian,文县,CN,China,中国,gansu,甘肃,longnan,陇南,32.94217,104.68245,621222,
CN101161004,dangchang,宕昌,CN,China,中国,gansu,甘肃,longnan,陇南,34.042656,104.39448,621223,
CN101161005,kangxian,康县,CN,China,中国,gansu,甘肃,longnan,陇南,33.328266,105.609535,621224,
CN101161006,xihe,西和,CN,China,中国,gansu,甘肃,longnan,陇南,34.013718,105.299736,621225,
CN101161007,lixian,礼县,CN,China,中国,gansu,甘肃,longnan,陇南,34.18939,105.18162,621226,
CN101161008,huixian,徽县,CN,China,中国,gansu,甘肃,longnan,陇南,33.767784,106.08563,621227,
CN101161009,liangdang,两当,CN,China,中国,gansu,甘肃,longnan,陇南,33.91073,106.30696,621228,
CN101161010,longnan,陇南,CN,China,中国,gansu,甘肃,longnan,陇南,33.3886,104.92938,"621201,621200",
CN101161101,linxia,临夏,CN,China,中国,gansu,甘肃,linxia,临夏,35.59941,103.21163,"622901,622900,622921",
CN101161102,kangle,康乐,CN,China,中国,gansu,甘肃,linxia,临夏,35.371906,103.709854,622922,
CN101161103,yongjing,永靖,CN,China,中国,gansu,甘肃,linxia,临夏,35.938934,103.31987,622923,
CN101161104,guanghe,广河,CN,China,中国,gansu,甘肃,linxia,临夏,35.48169,103.57619,622924,
CN101161105,hezheng,和政,CN,China,中国,gansu,甘肃,linxia,临夏,35.425972,103.35036,622925,
CN101161106,dongxiang,东乡,CN,China,中国,gansu,甘肃,linxia,临夏,35.66383,103.389565,622926,
CN101161107,jishishan,积石山,CN,China,中国,gansu,甘肃,linxia,临夏,35.712906,102.87747,622927,
CN101161201,hezuo,合作,CN,China,中国,gansu,甘肃,gannan,甘南,34.985973,102.91149,623001,
CN101161202,lintan,临潭,CN,China,中国,gansu,甘肃,gannan,甘南,34.69164,103.35305,623021,
CN101161203,zhuoni,卓尼,CN,China,中国,gansu,甘肃,gannan,甘南,34.588165,103.50851,623022,
CN101161204,zhouqu,舟曲,CN,China,中国,gansu,甘肃,gannan,甘南,33.782963,104.37027,623023,
CN101161205,diebu,迭部,CN,China,中国,gansu,甘肃,gannan,甘南,34.055347,103.22101,623024,
CN101161206,maqu,玛曲,CN,China,中国,gansu,甘肃,gannan,甘南,33.99807,102.07577,623025,
CN101161207,luqu,碌曲,CN,China,中国,gansu,甘肃,gannan,甘南,34.589592,102.488495,623026,
CN101161208,xiahe,夏河,CN,China,中国,gansu,甘肃,gannan,甘南,35.20085,102.520744,623027,
CN101161209,gannan,甘南,CN,China,中国,gansu,甘肃,gannan,甘南,34.986355,102.91101,623000,
CN101161301,baiyin,白银,CN,China,中国,gansu,甘肃,baiyin,白银,36.54568,104.17361,"620401,620400,620402",
CN101161302,jingyuan,靖远,CN,China,中国,gansu,甘肃,baiyin,白银,36.561424,104.68697,620421,
CN101161303,huining,会宁,CN,China,中国,gansu,甘肃,baiyin,白银,35.692486,105.05434,620422,
CN101161304,pingchuan,平川,CN,China,中国,gansu,甘肃,baiyin,白银,36.72921,104.81921,620403,
CN101161305,jingtai,景泰,CN,China,中国,gansu,甘肃,baiyin,白银,37.19352,104.06639,620423,
CN101161401,jiayuguan,嘉峪关,CN,China,中国,gansu,甘肃,jiayuguan,嘉峪关,39.78653,98.277306,"620201,620200",
CN101170101,yinchuan,银川,CN,China,中国,ningxia,宁夏,yinchuan,银川,38.46637,106.278175,"640101,640100,640000",
CN101170102,yongning,永宁,CN,China,中国,ningxia,宁夏,yinchuan,银川,38.28043,106.253784,640121,
CN101170103,lingwu,灵武,CN,China,中国,ningxia,宁夏,yinchuan,银川,38.09406,106.3347,640181,
CN101170104,helan,贺兰,CN,China,中国,ningxia,宁夏,yinchuan,银川,38.55456,106.3459,640122,
CN101170105,xingqing,兴庆,CN,China,中国,ningxia,宁夏,yinchuan,银川,38.46747,106.2784,640104,
CN101170106,xixia,西夏,CN,China,中国,ningxia,宁夏,yinchuan,银川,38.492424,106.13212,640105,
CN101170107,jinfeng,金凤,CN,China,中国,ningxia,宁夏,yinchuan,银川,38.477352,106.228485,640106,
CN101170201,shizuishan,石嘴山,CN,China,中国,ningxia,宁夏,shizuishan,石嘴山,39.01333,106.376175,"640201,640200",
CN101170202,huinong,惠农,CN,China,中国,ningxia,宁夏,shizuishan,石嘴山,39.230095,106.77551,640205,
CN101170203,pingluo,平罗,CN,China,中国,ningxia,宁夏,shizuishan,石嘴山,38.90674,106.54489,640221,
CN101170204,taole,陶乐,CN,China,中国,ningxia,宁夏,shizuishan,石嘴山,38.81181,106.69325,640221,
CN101170205,dawukou,大武口,CN,China,中国,ningxia,宁夏,shizuishan,石嘴山,39.014156,106.37665,640202,
CN101170301,wuzhong,吴忠,CN,China,中国,ningxia,宁夏,wuzhong,吴忠,37.986164,106.19941,"640301,640300",
CN101170302,tongxin,同心,CN,China,中国,ningxia,宁夏,wuzhong,吴忠,36.9829,105.914764,640324,
CN101170303,yanchi,盐池,CN,China,中国,ningxia,宁夏,wuzhong,吴忠,37.78422,107.40541,640323,
CN101170304,litong,利通,CN,China,中国,ningxia,宁夏,wuzhong,吴忠,37.985966,106.19942,640302,
CN101170305,hongsibao,红寺堡,CN,China,中国,ningxia,宁夏,wuzhong,吴忠,37.421616,106.067314,640303,
CN101170306,qingtongxia,青铜峡,CN,China,中国,ningxia,宁夏,wuzhong,吴忠,38.021507,106.07539,640381,
CN101170401,guyuan,固原,CN,China,中国,ningxia,宁夏,guyuan,固原,36.004562,106.28524,"640401,640400",
CN101170402,xiji,西吉,CN,China,中国,ningxia,宁夏,guyuan,固原,35.965385,105.731804,640422,
CN101170403,longde,隆德,CN,China,中国,ningxia,宁夏,guyuan,固原,35.618233,106.12344,640423,
CN101170404,jinyuan,泾源,CN,China,中国,ningxia,宁夏,guyuan,固原,35.49344,106.33868,640424,
CN101170405,yuanzhou,原州,CN,China,中国,ningxia,宁夏,guyuan,固原,36.005337,106.28477,640402,
CN101170406,pengyang,彭阳,CN,China,中国,ningxia,宁夏,guyuan,固原,35.849976,106.64151,640425,
CN101170501,zhongwei,中卫,CN,China,中国,ningxia,宁夏,zhongwei,中卫,37.51495,105.18957,"640501,640500",
CN101170502,zhongning,中宁,CN,China,中国,ningxia,宁夏,zhongwei,中卫,37.489735,105.67578,640521,
CN101170503,shapotou,沙坡头,CN,China,中国,ningxia,宁夏,zhongwei,中卫,37.514565,105.19054,640502,
CN101170504,haiyuan,海原,CN,China,中国,ningxia,宁夏,zhongwei,中卫,36.562008,105.64732,640522,
CN101180101,zhengzhou,郑州,CN,China,中国,henan,河南,zhengzhou,郑州,34.757977,113.66541,"410101,410100,410000",
CN101180102,gongyi,巩义,CN,China,中国,henan,河南,zhengzhou,郑州,34.75218,112.98283,410181,
CN101180103,xingyang,荥阳,CN,China,中国,henan,河南,zhengzhou,郑州,34.789078,113.391525,410182,
CN101180104,dengfeng,登封,CN,China,中国,henan,河南,zhengzhou,郑州,34.459938,113.037766,410185,
CN101180105,xinmi,新密,CN,China,中国,henan,河南,zhengzhou,郑州,34.537846,113.380615,410183,
CN101180106,xinzheng,新郑,CN,China,中国,henan,河南,zhengzhou,郑州,34.39422,113.73967,410184,
CN101180107,zhongmou,中牟,CN,China,中国,henan,河南,zhengzhou,郑州,34.721977,114.02252,410122,
CN101180108,shangjie,上街,CN,China,中国,henan,河南,zhengzhou,郑州,34.80869,113.29828,410106,
CN101180109,zhongyuan,中原,CN,China,中国,henan,河南,zhengzhou,郑州,34.748287,113.61157,410102,
CN101180110,erqi,二七,CN,China,中国,henan,河南,zhengzhou,郑州,34.730934,113.645424,410103,
CN101180111,guancheng,管城,CN,China,中国,henan,河南,zhengzhou,郑州,34.746452,113.68531,410104,
CN101180112,jinshui,金水,CN,China,中国,henan,河南,zhengzhou,郑州,34.775837,113.686035,410105,
CN101180113,huiji,惠济,CN,China,中国,henan,河南,zhengzhou,郑州,34.82859,113.61836,410108,
CN101180201,anyang,安阳,CN,China,中国,henan,河南,anyang,安阳,36.103443,114.352486,"410501,410500,410522",
CN101180202,tangyin,汤阴,CN,China,中国,henan,河南,anyang,安阳,35.922348,114.36236,410523,
CN101180203,huaxian,滑县,CN,China,中国,henan,河南,anyang,安阳,35.574627,114.524,410526,
CN101180204,neihuang,内黄,CN,China,中国,henan,河南,anyang,安阳,35.9537,114.90458,410527,
CN101180205,linzhou,林州,CN,China,中国,henan,河南,anyang,安阳,36.063404,113.82377,410581,
CN101180206,wenfeng,文峰,CN,China,中国,henan,河南,anyang,安阳,36.098103,114.35256,410502,
CN101180207,beiguan,北关,CN,China,中国,henan,河南,anyang,安阳,36.10978,114.352646,410503,
CN101180208,yindou,殷都,CN,China,中国,henan,河南,anyang,安阳,36.108974,114.300095,410505,
CN101180209,longan,龙安,CN,China,中国,henan,河南,anyang,安阳,36.09557,114.323524,410506,
CN101180301,xinxiang,新乡,CN,China,中国,henan,河南,xinxiang,新乡,35.19002,113.80618,"410701,410700,410721",
CN101180302,huojia,获嘉,CN,China,中国,henan,河南,xinxiang,新乡,35.261684,113.65725,410724,
CN101180303,yuanyang,原阳,CN,China,中国,henan,河南,xinxiang,新乡,35.054,113.965965,410725,
CN101180304,huixian,辉县,CN,China,中国,henan,河南,xinxiang,新乡,35.46132,113.80252,410782,
CN101180305,weihui,卫辉,CN,China,中国,henan,河南,xinxiang,新乡,35.404297,114.06586,410781,
CN101180306,yanjin,延津,CN,China,中国,henan,河南,xinxiang,新乡,35.149513,114.20098,410726,
CN101180307,fengqiu,封丘,CN,China,中国,henan,河南,xinxiang,新乡,35.04057,114.42341,410727,
CN101180308,changyuan,长垣,CN,China,中国,henan,河南,xinxiang,新乡,35.19615,114.673805,410728,
CN101180309,hongqi,红旗,CN,China,中国,henan,河南,xinxiang,新乡,35.302685,113.87816,410702,
CN101180310,weibin,卫滨,CN,China,中国,henan,河南,xinxiang,新乡,35.304905,113.866066,410703,
CN101180311,fengquan,凤泉,CN,China,中国,henan,河南,xinxiang,新乡,35.379856,113.906715,410704,
CN101180312,muye,牧野,CN,China,中国,henan,河南,xinxiang,新乡,35.312973,113.89716,410711,
CN101180401,xuchang,许昌,CN,China,中国,henan,河南,xuchang,许昌,34.022957,113.826065,"411001,411000,411003",
CN101180402,yanling,鄢陵,CN,China,中国,henan,河南,xuchang,许昌,34.100502,114.18851,411024,
CN101180403,xiangcheng,襄城,CN,China,中国,henan,河南,xuchang,许昌,33.85594,113.493164,411025,
CN101180404,changge,长葛,CN,China,中国,henan,河南,xuchang,许昌,34.219257,113.76891,411082,
CN101180405,yuzhou,禹州,CN,China,中国,henan,河南,xuchang,许昌,34.154404,113.47131,411081,
CN101180406,weidou,魏都,CN,China,中国,henan,河南,xuchang,许昌,34.02711,113.82831,411002,
CN101180407,jianan,建安,CN,China,中国,henan,河南,xuchang,许昌,34.12467,113.82299,411003,
CN101180501,pingdingshan,平顶山,CN,China,中国,henan,河南,pingdingshan,平顶山,33.73524,113.30772,"410401,410400",
CN101180502,jiaxian,郏县,CN,China,中国,henan,河南,pingdingshan,平顶山,33.971992,113.22045,410425,
CN101180503,baofeng,宝丰,CN,China,中国,henan,河南,pingdingshan,平顶山,33.86636,113.06681,410421,
CN101180504,ruzhou,汝州,CN,China,中国,henan,河南,pingdingshan,平顶山,34.167408,112.84534,410482,
CN101180505,yexian,叶县,CN,China,中国,henan,河南,pingdingshan,平顶山,33.62125,113.3583,410422,
CN101180506,wugang,舞钢,CN,China,中国,henan,河南,pingdingshan,平顶山,33.302082,113.52625,410481,
CN101180507,lushan,鲁山,CN,China,中国,henan,河南,pingdingshan,平顶山,33.740326,112.9067,410423,
CN101180508,shilong,石龙,CN,China,中国,henan,河南,pingdingshan,平顶山,33.90154,112.889885,410404,
CN101180509,xinhua,新华,CN,China,中国,henan,河南,pingdingshan,平顶山,33.73758,113.299065,410402,
CN101180510,weidong,卫东,CN,China,中国,henan,河南,pingdingshan,平顶山,33.739285,113.310326,410403,
CN101180511,zhanhe,湛河,CN,China,中国,henan,河南,pingdingshan,平顶山,33.72568,113.32087,410411,
CN101180601,xinyang,信阳,CN,China,中国,henan,河南,xinyang,信阳,32.123276,114.07503,"411501,411500",
CN101180602,xixian,息县,CN,China,中国,henan,河南,xinyang,信阳,32.344746,114.740715,411528,
CN101180603,luoshan,罗山,CN,China,中国,henan,河南,xinyang,信阳,32.203205,114.53342,411521,
CN101180604,guangshan,光山,CN,China,中国,henan,河南,xinyang,信阳,32.0104,114.90358,411522,
CN101180605,xinxian,新县,CN,China,中国,henan,河南,xinyang,信阳,31.63515,114.87705,411523,
CN101180606,huaibin,淮滨,CN,China,中国,henan,河南,xinyang,信阳,32.45264,115.41545,411527,
CN101180607,huangchuan,潢川,CN,China,中国,henan,河南,xinyang,信阳,32.134026,115.050125,411526,
CN101180608,gushi,固始,CN,China,中国,henan,河南,xinyang,信阳,32.183075,115.66733,411525,
CN101180609,shangcheng,商城,CN,China,中国,henan,河南,xinyang,信阳,31.799982,115.406296,411524,
CN101180610,shihe,浉河,CN,China,中国,henan,河南,xinyang,信阳,32.123276,114.07503,411502,
CN101180611,pingqiao,平桥,CN,China,中国,henan,河南,xinyang,信阳,32.098396,114.12603,411503,
CN101180701,nanyang,南阳,CN,China,中国,henan,河南,nanyang,南阳,32.99908,112.54092,"411301,411300",
CN101180702,nanzhao,南召,CN,China,中国,henan,河南,nanyang,南阳,33.488617,112.435585,411321,
CN101180703,fangcheng,方城,CN,China,中国,henan,河南,nanyang,南阳,33.25514,113.01093,411322,
CN101180704,sheqi,社旗,CN,China,中国,henan,河南,nanyang,南阳,33.056126,112.93828,411327,
CN101180705,xixia,西峡,CN,China,中国,henan,河南,nanyang,南阳,33.302982,111.48577,411323,
CN101180706,neixiang,内乡,CN,China,中国,henan,河南,nanyang,南阳,33.046356,111.8438,411325,
CN101180707,zhenping,镇平,CN,China,中国,henan,河南,nanyang,南阳,33.03665,112.23272,411324,
CN101180708,xichuan,淅川,CN,China,中国,henan,河南,nanyang,南阳,33.136105,111.48903,411326,
CN101180709,xinye,新野,CN,China,中国,henan,河南,nanyang,南阳,32.524006,112.36562,411329,
CN101180710,tanghe,唐河,CN,China,中国,henan,河南,nanyang,南阳,32.687893,112.83849,411328,
CN101180711,dengzhou,邓州,CN,China,中国,henan,河南,nanyang,南阳,32.68164,112.09271,411381,
CN101180712,tongbai,桐柏,CN,China,中国,henan,河南,nanyang,南阳,32.367153,113.40606,411330,
CN101180713,wancheng,宛城,CN,China,中国,henan,河南,nanyang,南阳,32.994858,112.54459,411302,
CN101180714,wolong,卧龙,CN,China,中国,henan,河南,nanyang,南阳,32.989876,112.528786,411303,
CN101180801,kaifeng,开封,CN,China,中国,henan,河南,kaifeng,开封,34.79705,114.341446,"410201,410200",
CN101180802,qixian,杞县,CN,China,中国,henan,河南,kaifeng,开封,34.554585,114.77047,410221,
CN101180803,weishi,尉氏,CN,China,中国,henan,河南,kaifeng,开封,34.412254,114.193924,410223,
CN101180804,tongxu,通许,CN,China,中国,henan,河南,kaifeng,开封,34.477303,114.467735,410222,
CN101180805,lankao,兰考,CN,China,中国,henan,河南,kaifeng,开封,34.8299,114.82057,410225,
CN101180806,longting,龙亭,CN,China,中国,henan,河南,kaifeng,开封,34.79983,114.35335,410202,
CN101180807,shunhe,顺河,CN,China,中国,henan,河南,kaifeng,开封,34.80046,114.364876,410203,
CN101180808,gulou,鼓楼,CN,China,中国,henan,河南,kaifeng,开封,34.79238,114.3485,410204,
CN101180809,yuwangtai,禹王台,CN,China,中国,henan,河南,kaifeng,开封,34.779728,114.35024,410205,
CN101180810,xiangfu,祥符,CN,China,中国,henan,河南,kaifeng,开封,34.756477,114.43762,410212,
CN101180901,luoyang,洛阳,CN,China,中国,henan,河南,luoyang,洛阳,34.66304,112.43447,"410301,410300",
CN101180902,xinan,新安,CN,China,中国,henan,河南,luoyang,洛阳,34.72868,112.1414,410323,
CN101180903,mengjin,孟津,CN,China,中国,henan,河南,luoyang,洛阳,34.826485,112.44389,410322,
CN101180904,yiyang,宜阳,CN,China,中国,henan,河南,luoyang,洛阳,34.51648,112.17999,410327,
CN101180905,luoning,洛宁,CN,China,中国,henan,河南,luoyang,洛阳,34.38718,111.655396,410328,
