name,site,title,type,belong,nature,website
黑龙江农垦林业职业技术学院,黑龙江,——,林业,——,高职专科,——
陇南师范高等专科学校,------,——,师范,甘肃省教育厅,高职专科,http://www.lntc.edu.cn/
定西师范高等专科学校,------,——,师范,甘肃省教育厅,高职专科,http://www.dxatc.cn/
甘肃农业职业技术学院,甘肃,——,农业,甘肃省教育厅,高职专科,HTTP
甘肃畜牧工程职业技术学院,甘肃,——,农业,甘肃省教育厅,高职专科,http://www.xmgcxy.gsedu.cn/
兰州资源环境职业技术学院,------,——,综合,甘肃省教育厅,高职专科,http://www.lzre.edu.cn/
甘肃交通职业技术学院,甘肃,——,工科,甘肃省教育厅,高职专科,http://www.gsjtxy.edu.cn/
武威职业学院,------,——,综合,甘肃省教育厅,高职专科,http://www.wwoc.cn/
甘肃钢铁职业技术学院,甘肃,——,工科,——,高职专科,http://www.ggzy.edu.cn/
青海卫生职业技术学院,青海,——,医药,青海省教育厅,高职专科,http://www.qhwszy.edu.cn/
宁夏民族职业技术学院,宁夏,——,师范,宁夏回族自治区教育厅,高职专科,http://www.nxmzy.com.cn
宁夏工商职业技术学院,宁夏,——,财经,宁夏回族自治区教育厅,高职专科,http://www.nxgs.edu.cn/
新疆兵团警官高等专科学校,新疆,——,政法,——,高职专科,http://www.xjbtjx.com
新疆石河子职业技术学院,新疆,——,综合,新疆生产建设兵团,高职专科,http://www.xjshzzy.com/
新疆交通职业技术学院,新疆,——,工科,新疆维吾尔自治区教育厅,高职专科,http://www.xjjtedu.com/
新疆职业大学,新疆,——,综合,新疆维吾尔自治区教育厅,高职专科,http://www.xjvu.edu.cn/
天津商业大学宝德学院,天津,——,财经,天津市教育委员会,独立学院,http://www.boustead.edu.cn/zhaosheng/index.html
大连工业大学艺术与信息工程学院,------,——,工科,辽宁省教育厅,独立学院,www.caie.org
辽宁科技大学信息技术学院,辽宁,——,工科,辽宁省教育厅,独立学院,http://zsjy.ustl.edu.cn/xxxy/index.htm
辽宁医学院医疗学院,辽宁,——,医药,辽宁省教育厅,独立学院,www.lnmu.edu.cn
黑龙江工程学院昆仑旅游学院,黑龙江,——,工科,黑龙江省教育厅,独立学院,www.kllyxy.com
上海视觉艺术学院,——,——,艺术,——,独立学院,——
杭州师范大学钱江学院,------,——,师范,浙江省教育厅,独立学院,http://qjxy.hznu.edu.cn
东华理工大学长江学院,------,——,工科,江西省教育厅,独立学院,http://ytc.ecit.edu.cn
青岛农业大学海都学院,山东,——,综合,山东省教育厅,独立学院,www.hdxy.org
华中师范大学武汉传媒学院,------,——,艺术,湖北省教育厅,独立学院,www.whmc.edu.cn
西南大学育才学院,------,——,综合,重庆市教育委员会,独立学院,——
云南艺术学院文华学院,云南,——,艺术,云南省教育厅,独立学院,http://whxy.ynart.edu.cn/
新疆财经大学商务学院,新疆,——,财经,新疆维吾尔自治区教育厅,独立学院,www.xjufe.edu.cn
北京科技大学延庆分校,北京,——,工科,——,高职专科,www.ustbyq.com
张家口学院,——,——,师范,——,高职专科,——
江苏职工医科大学,江苏,——,医药,——,高职专科,www.jssmu.edu.cn
浙江工业大学浙西分校,浙江,——,工科,——,高职专科,http://www.qzu.zj.cn
安徽经济管理干部学院,安徽,——,财经,——,高职专科,www.ahsa.edu.cn
福建政法管理干部学院,福建,——,政法,——,高职专科,——
新余钢铁有限责任公司职工大学,------,——,------,——,高职专科,——
南昌钢铁有限责任公司职工大学,------,——,工科,江西省教育厅,高职专科,——
山东省聊城教育学院,山东,——,师范,——,高职专科,www.lcjyxy.com
长沙教育学院,湖南,——,综合,——,高职专科,http://www.csjyxy.cn/
湘潭教育学院,------,——,师范,湖南省教育厅,高职专科,http://xtjyxy.net
广西壮族自治区经济管理干部学院,广西,——,财经,——,高职专科,www.jgy.gx.cn
广西壮族自治区卫生管理干部学院,广西,——,医药,——,高职专科,http://www.gxwzy.com.cn/
中国工程物理研究院职工工学院,------,——,------,——,高职专科,——
北京劳动保障职业学院,北京,——,综合,北京市教育委员会,高职专科,www.bvclss.cn
北京社会管理职业学院,北京,——,综合,——,高职专科,www.bcsa.edu.cn
天津工艺美术职业学院,天津,——,艺术,天津市教育委员会,高职专科,http://www.gmtj.com
天津艺术职业学院,天津,——,艺术,天津市教育委员会,高职专科,www.arttj.cn
天津国土资源和房屋职业学院,天津,——,综合,天津市教育委员会,高职专科,http://www.tjgfxy.com.cn
河北机电职业技术学院,河北,——,工科,河北省教育厅,高职专科,——
河北司法警官职业学院,河北,——,政法,河北省教育厅,高职专科,www.sjzgsxy.com
廊坊职业技术学院,------,——,工科,河北省教育厅,高职专科,www.lfzhjxy.cn
河北公安警察职业学院,河北,——,政法,河北省教育厅,高职专科,——
河北通信职业技术学院,河北,——,工科,——,高职专科,——
河北女子职业技术学院,河北,——,语言,河北省教育厅,高职专科,http://www.hebnzxy.com
河北旅游职业学院,河北,——,财经,——,高职专科,www.hbtvc.com
冀中职业学院,------,——,------,——,高职专科,www.jzhxy.com
石家庄科技工程职业学院,河北,——,工科,——,高职专科,www.sjzkg.edu.cn
太原电力高等专科学校,------,——,工科,山西省教育厅,高职专科,www.sxuec.edu.cn
运城幼儿师范高等专科学校,------,——,师范,山西省教育厅,高职专科,www.sxycys.com
山西省财政税务专科学校,山西,——,财经,——,高职专科,www.sxftc.edu.cn
晋中职业技术学院,------,——,综合,山西省教育厅,高职专科,www.jzzy.sx.cn
山西运城农业职业技术学院,山西,——,农业,山西省教育厅,高职专科,www.ycnxy.com
太原旅游职业学院,------,——,语言,山西省教育厅,高职专科,www.tylyzyxy.com
山西管理职业学院,山西,——,财经,山西省教育厅,高职专科,www.sxglzyxy.com.cn
潞安职业技术学院,------,——,工科,山西省教育厅,高职专科,http://sxlazy.cen114.com
山西金融职业学院,山西,——,财经,山西省教育厅,高职专科,www.sxjrzyxy.com
山西体育职业学院,山西,——,体育,山西省教育厅,高职专科,www.sxptc.com
山西警官职业学院,山西,——,政法,山西省教育厅,高职专科,www.sxpolice.cn
山西国际商务职业学院,山西,——,财经,山西省教育厅,高职专科,www.sxibs.com
忻州职业技术学院,------,——,财经,山西省教育厅,高职专科,www.xzvtc.com
山西经贸职业学院,山西,——,财经,山西省教育厅,高职专科,www.sxemc.com
朔州职业技术学院,------,——,------,——,高职专科,www.szvtc.com
包头钢铁职业技术学院,------,——,工科,内蒙古自治区教育厅,高职专科,http://www.btsvc.net
锡林郭勒职业学院,------,——,师范,内蒙古自治区教育厅,高职专科,——
内蒙古交通职业技术学院,内蒙古,——,工科,内蒙古自治区教育厅,高职专科,http://www.nmjtzy.com
科尔沁艺术职业学院,------,——,艺术,内蒙古自治区教育厅,高职专科,www.keqysxy.com.cn
通辽职业学院,------,——,师范,内蒙古自治区教育厅,高职专科,www.tlzyxy.com
内蒙古电子信息职业技术学院,内蒙古,——,工科,内蒙古自治区教育厅,高职专科,www.imeic.cn
乌兰察布职业学院,------,——,财经,内蒙古自治区教育厅,高职专科,www.wlcbzyxy.com.cn
乌海职业技术学院,------,——,工科,内蒙古自治区教育厅,高职专科,www.whvtc.net
内蒙古机电职业技术学院,内蒙古,——,工科,内蒙古自治区教育厅,高职专科,www.nmgjdxy.com
内蒙古化工职业学院,内蒙古,——,工科,内蒙古自治区教育厅,高职专科,www.hgzyxy.com.cn
内蒙古商贸职业学院,内蒙古,——,财经,内蒙古自治区教育厅,高职专科,www.imvcc.com
包头铁道职业技术学院,------,——,工科,内蒙古自治区教育厅,高职专科,www.bttzy.com
辽宁装备制造职业技术学院,辽宁,——,工科,辽宁省教育厅,高职专科,www.ltcem.com
辽河石油职业技术学院,------,——,工科,辽宁省教育厅,高职专科,www.lhptc.comwww.lhptc.edu.cn
辽宁职业学院,辽宁,——,农业,辽宁省教育厅,高职专科,www.lnvc.cn
辽宁地质工程职业学院,辽宁,——,工科,——,高职专科,www.lndzxy.com
辽宁铁道职业技术学院,辽宁,——,工科,——,高职专科,——
辽宁建筑职业技术学院,辽宁,——,工科,——,高职专科,www.lnjzxy.com
松原职业技术学院,------,——,综合,吉林省教育厅,高职专科,www.sypt.cn
吉林铁道职业技术学院,吉林,——,工科,吉林省教育厅,高职专科,www.jtpt.cn
白城职业技术学院,------,——,综合,——,高职专科,www.bcvit.cn
长白山职业技术学院,------,——,------,——,高职专科,www.cbsvtc.com.cn
齐齐哈尔高等师范专科学校,------,——,师范,黑龙江省教育厅,高职专科,www.qqhrtc.com
黑龙江幼儿师范高等专科学校,黑龙江,——,师范,黑龙江省教育厅,高职专科,www.hljys.cn
黑龙江生物科技职业学院,黑龙江,——,农业,黑龙江省教育厅,高职专科,www.swkj.net
黑龙江民族职业学院,黑龙江,——,民族,黑龙江省教育厅,高职专科,www.mvcollege.com
七台河职业学院,------,——,综合,黑龙江省教育厅,高职专科,www.qthzyxy.com
黑龙江信息技术职业学院,黑龙江,——,工科,——,高职专科,www.hljitpc.com
黑龙江农垦林业职业技术学院,黑龙江,——,林业,——,高职专科,——
西南大学育才学院,------,——,综合,重庆市教育委员会,独立学院,——
云南艺术学院文华学院,云南,——,艺术,云南省教育厅,独立学院,http://whxy.ynart.edu.cn/
新疆财经大学商务学院,新疆,——,财经,新疆维吾尔自治区教育厅,独立学院,www.xjufe.edu.cn
北京科技大学延庆分校,北京,——,工科,——,高职专科,www.ustbyq.com
张家口学院,——,——,师范,——,高职专科,——
江苏职工医科大学,江苏,——,医药,——,高职专科,www.jssmu.edu.cn
浙江工业大学浙西分校,浙江,——,工科,——,高职专科,http://www.qzu.zj.cn
安徽经济管理干部学院,安徽,——,财经,——,高职专科,www.ahsa.edu.cn
福建政法管理干部学院,福建,——,政法,——,高职专科,——
新余钢铁有限责任公司职工大学,------,——,------,——,高职专科,——
南昌钢铁有限责任公司职工大学,------,——,工科,江西省教育厅,高职专科,——
山东省聊城教育学院,山东,——,师范,——,高职专科,www.lcjyxy.com
长沙教育学院,湖南,——,综合,——,高职专科,http://www.csjyxy.cn/
湘潭教育学院,------,——,师范,湖南省教育厅,高职专科,http://xtjyxy.net
广西壮族自治区经济管理干部学院,广西,——,财经,——,高职专科,www.jgy.gx.cn
广西壮族自治区卫生管理干部学院,广西,——,医药,——,高职专科,http://www.gxwzy.com.cn/
中国工程物理研究院职工工学院,------,——,------,——,高职专科,——
北京劳动保障职业学院,北京,——,综合,北京市教育委员会,高职专科,www.bvclss.cn
北京社会管理职业学院,北京,——,综合,——,高职专科,www.bcsa.edu.cn
天津工艺美术职业学院,天津,——,艺术,天津市教育委员会,高职专科,http://www.gmtj.com
天津艺术职业学院,天津,——,艺术,天津市教育委员会,高职专科,www.arttj.cn
天津国土资源和房屋职业学院,天津,——,综合,天津市教育委员会,高职专科,http://www.tjgfxy.com.cn
河北机电职业技术学院,河北,——,工科,河北省教育厅,高职专科,——
河北司法警官职业学院,河北,——,政法,河北省教育厅,高职专科,www.sjzgsxy.com
廊坊职业技术学院,------,——,工科,河北省教育厅,高职专科,www.lfzhjxy.cn
河北公安警察职业学院,河北,——,政法,河北省教育厅,高职专科,——
河北通信职业技术学院,河北,——,工科,——,高职专科,——
河北女子职业技术学院,河北,——,语言,河北省教育厅,高职专科,http://www.hebnzxy.com
河北旅游职业学院,河北,——,财经,——,高职专科,www.hbtvc.com
冀中职业学院,------,——,------,——,高职专科,www.jzhxy.com
石家庄科技工程职业学院,河北,——,工科,——,高职专科,www.sjzkg.edu.cn
太原电力高等专科学校,------,——,工科,山西省教育厅,高职专科,www.sxuec.edu.cn
运城幼儿师范高等专科学校,------,——,师范,山西省教育厅,高职专科,www.sxycys.com
山西省财政税务专科学校,山西,——,财经,——,高职专科,www.sxftc.edu.cn
晋中职业技术学院,------,——,综合,山西省教育厅,高职专科,www.jzzy.sx.cn
山西运城农业职业技术学院,山西,——,农业,山西省教育厅,高职专科,www.ycnxy.com
太原旅游职业学院,------,——,语言,山西省教育厅,高职专科,www.tylyzyxy.com
山西管理职业学院,山西,——,财经,山西省教育厅,高职专科,www.sxglzyxy.com.cn
潞安职业技术学院,------,——,工科,山西省教育厅,高职专科,http://sxlazy.cen114.com
山西金融职业学院,山西,——,财经,山西省教育厅,高职专科,www.sxjrzyxy.com
山西体育职业学院,山西,——,体育,山西省教育厅,高职专科,www.sxptc.com
山西警官职业学院,山西,——,政法,山西省教育厅,高职专科,www.sxpolice.cn
山西国际商务职业学院,山西,——,财经,山西省教育厅,高职专科,www.sxibs.com
忻州职业技术学院,------,——,财经,山西省教育厅,高职专科,www.xzvtc.com
山西经贸职业学院,山西,——,财经,山西省教育厅,高职专科,www.sxemc.com
朔州职业技术学院,------,——,------,——,高职专科,www.szvtc.com
包头钢铁职业技术学院,------,——,工科,内蒙古自治区教育厅,高职专科,http://www.btsvc.net
锡林郭勒职业学院,------,——,师范,内蒙古自治区教育厅,高职专科,——
内蒙古交通职业技术学院,内蒙古,——,工科,内蒙古自治区教育厅,高职专科,http://www.nmjtzy.com
科尔沁艺术职业学院,------,——,艺术,内蒙古自治区教育厅,高职专科,www.keqysxy.com.cn
通辽职业学院,------,——,师范,内蒙古自治区教育厅,高职专科,www.tlzyxy.com
内蒙古电子信息职业技术学院,内蒙古,——,工科,内蒙古自治区教育厅,高职专科,www.imeic.cn
乌兰察布职业学院,------,——,财经,内蒙古自治区教育厅,高职专科,www.wlcbzyxy.com.cn
乌海职业技术学院,------,——,工科,内蒙古自治区教育厅,高职专科,www.whvtc.net
内蒙古机电职业技术学院,内蒙古,——,工科,内蒙古自治区教育厅,高职专科,www.nmgjdxy.com
内蒙古化工职业学院,内蒙古,——,工科,内蒙古自治区教育厅,高职专科,www.hgzyxy.com.cn
内蒙古商贸职业学院,内蒙古,——,财经,内蒙古自治区教育厅,高职专科,www.imvcc.com
包头铁道职业技术学院,------,——,工科,内蒙古自治区教育厅,高职专科,www.bttzy.com
辽宁装备制造职业技术学院,辽宁,——,工科,辽宁省教育厅,高职专科,www.ltcem.com
辽河石油职业技术学院,------,——,工科,辽宁省教育厅,高职专科,www.lhptc.comwww.lhptc.edu.cn
辽宁职业学院,辽宁,——,农业,辽宁省教育厅,高职专科,www.lnvc.cn
辽宁地质工程职业学院,辽宁,——,工科,——,高职专科,www.lndzxy.com
辽宁铁道职业技术学院,辽宁,——,工科,——,高职专科,——
辽宁建筑职业技术学院,辽宁,——,工科,——,高职专科,www.lnjzxy.com
松原职业技术学院,------,——,综合,吉林省教育厅,高职专科,www.sypt.cn
吉林铁道职业技术学院,吉林,——,工科,吉林省教育厅,高职专科,www.jtpt.cn
白城职业技术学院,------,——,综合,——,高职专科,www.bcvit.cn
长白山职业技术学院,------,——,------,——,高职专科,www.cbsvtc.com.cn
齐齐哈尔高等师范专科学校,------,——,师范,黑龙江省教育厅,高职专科,www.qqhrtc.com
黑龙江幼儿师范高等专科学校,黑龙江,——,师范,黑龙江省教育厅,高职专科,www.hljys.cn
黑龙江生物科技职业学院,黑龙江,——,农业,黑龙江省教育厅,高职专科,www.swkj.net
黑龙江民族职业学院,黑龙江,——,民族,黑龙江省教育厅,高职专科,www.mvcollege.com
七台河职业学院,------,——,综合,黑龙江省教育厅,高职专科,www.qthzyxy.com
黑龙江信息技术职业学院,黑龙江,——,工科,——,高职专科,www.hljitpc.com
黑龙江农垦林业职业技术学院,黑龙江,——,林业,——,高职专科,——
河北公安警察职业学院,河北,——,政法,河北省教育厅,高职专科,——
河北通信职业技术学院,河北,——,工科,——,高职专科,——
河北女子职业技术学院,河北,——,语言,河北省教育厅,高职专科,http://www.hebnzxy.com
河北旅游职业学院,河北,——,财经,——,高职专科,www.hbtvc.com
冀中职业学院,------,——,------,——,高职专科,www.jzhxy.com
石家庄科技工程职业学院,河北,——,工科,——,高职专科,www.sjzkg.edu.cn
太原电力高等专科学校,------,——,工科,山西省教育厅,高职专科,www.sxuec.edu.cn
运城幼儿师范高等专科学校,------,——,师范,山西省教育厅,高职专科,www.sxycys.com
山西省财政税务专科学校,山西,——,财经,——,高职专科,www.sxftc.edu.cn
晋中职业技术学院,------,——,综合,山西省教育厅,高职专科,www.jzzy.sx.cn
山西运城农业职业技术学院,山西,——,农业,山西省教育厅,高职专科,www.ycnxy.com
太原旅游职业学院,------,——,语言,山西省教育厅,高职专科,www.tylyzyxy.com
山西管理职业学院,山西,——,财经,山西省教育厅,高职专科,www.sxglzyxy.com.cn
潞安职业技术学院,------,——,工科,山西省教育厅,高职专科,http://sxlazy.cen114.com
山西金融职业学院,山西,——,财经,山西省教育厅,高职专科,www.sxjrzyxy.com
山西体育职业学院,山西,——,体育,山西省教育厅,高职专科,www.sxptc.com
山西警官职业学院,山西,——,政法,山西省教育厅,高职专科,www.sxpolice.cn
山西国际商务职业学院,山西,——,财经,山西省教育厅,高职专科,www.sxibs.com
忻州职业技术学院,------,——,财经,山西省教育厅,高职专科,www.xzvtc.com
山西经贸职业学院,山西,——,财经,山西省教育厅,高职专科,www.sxemc.com
朔州职业技术学院,------,——,------,——,高职专科,www.szvtc.com
包头钢铁职业技术学院,------,——,工科,内蒙古自治区教育厅,高职专科,http://www.btsvc.net
锡林郭勒职业学院,------,——,师范,内蒙古自治区教育厅,高职专科,——
内蒙古交通职业技术学院,内蒙古,——,工科,内蒙古自治区教育厅,高职专科,http://www.nmjtzy.com
科尔沁艺术职业学院,------,——,艺术,内蒙古自治区教育厅,高职专科,www.keqysxy.com.cn
通辽职业学院,------,——,师范,内蒙古自治区教育厅,高职专科,www.tlzyxy.com
内蒙古电子信息职业技术学院,内蒙古,——,工科,内蒙古自治区教育厅,高职专科,www.imeic.cn
乌兰察布职业学院,------,——,财经,内蒙古自治区教育厅,高职专科,www.wlcbzyxy.com.cn
乌海职业技术学院,------,——,工科,内蒙古自治区教育厅,高职专科,www.whvtc.net
内蒙古机电职业技术学院,内蒙古,——,工科,内蒙古自治区教育厅,高职专科,www.nmgjdxy.com
内蒙古化工职业学院,内蒙古,——,工科,内蒙古自治区教育厅,高职专科,www.hgzyxy.com.cn
内蒙古商贸职业学院,内蒙古,——,财经,内蒙古自治区教育厅,高职专科,www.imvcc.com
包头铁道职业技术学院,------,——,工科,内蒙古自治区教育厅,高职专科,www.bttzy.com
辽宁装备制造职业技术学院,辽宁,——,工科,辽宁省教育厅,高职专科,www.ltcem.com
辽河石油职业技术学院,------,——,工科,辽宁省教育厅,高职专科,www.lhptc.comwww.lhptc.edu.cn
辽宁职业学院,辽宁,——,农业,辽宁省教育厅,高职专科,www.lnvc.cn
辽宁地质工程职业学院,辽宁,——,工科,——,高职专科,www.lndzxy.com
辽宁铁道职业技术学院,辽宁,——,工科,——,高职专科,——
辽宁建筑职业技术学院,辽宁,——,工科,——,高职专科,www.lnjzxy.com
松原职业技术学院,------,——,综合,吉林省教育厅,高职专科,www.sypt.cn
吉林铁道职业技术学院,吉林,——,工科,吉林省教育厅,高职专科,www.jtpt.cn
白城职业技术学院,------,——,综合,——,高职专科,www.bcvit.cn
长白山职业技术学院,------,——,------,——,高职专科,www.cbsvtc.com.cn
齐齐哈尔高等师范专科学校,------,——,师范,黑龙江省教育厅,高职专科,www.qqhrtc.com
黑龙江幼儿师范高等专科学校,黑龙江,——,师范,黑龙江省教育厅,高职专科,www.hljys.cn
黑龙江生物科技职业学院,黑龙江,——,农业,黑龙江省教育厅,高职专科,www.swkj.net
黑龙江民族职业学院,黑龙江,——,民族,黑龙江省教育厅,高职专科,www.mvcollege.com
七台河职业学院,------,——,综合,黑龙江省教育厅,高职专科,www.qthzyxy.com
黑龙江信息技术职业学院,黑龙江,——,工科,——,高职专科,www.hljitpc.com
黑龙江农垦林业职业技术学院,黑龙江,——,林业,——,高职专科,——
通辽职业学院,------,——,师范,内蒙古自治区教育厅,高职专科,www.tlzyxy.com
内蒙古电子信息职业技术学院,内蒙古,——,工科,内蒙古自治区教育厅,高职专科,www.imeic.cn
乌兰察布职业学院,------,——,财经,内蒙古自治区教育厅,高职专科,www.wlcbzyxy.com.cn
乌海职业技术学院,------,——,工科,内蒙古自治区教育厅,高职专科,www.whvtc.net
内蒙古机电职业技术学院,内蒙古,——,工科,内蒙古自治区教育厅,高职专科,www.nmgjdxy.com
内蒙古化工职业学院,内蒙古,——,工科,内蒙古自治区教育厅,高职专科,www.hgzyxy.com.cn
内蒙古商贸职业学院,内蒙古,——,财经,内蒙古自治区教育厅,高职专科,www.imvcc.com
包头铁道职业技术学院,------,——,工科,内蒙古自治区教育厅,高职专科,www.bttzy.com
辽宁装备制造职业技术学院,辽宁,——,工科,辽宁省教育厅,高职专科,www.ltcem.com
辽河石油职业技术学院,------,——,工科,辽宁省教育厅,高职专科,www.lhptc.comwww.lhptc.edu.cn
辽宁职业学院,辽宁,——,农业,辽宁省教育厅,高职专科,www.lnvc.cn
辽宁地质工程职业学院,辽宁,——,工科,——,高职专科,www.lndzxy.com
辽宁铁道职业技术学院,辽宁,——,工科,——,高职专科,——
辽宁建筑职业技术学院,辽宁,——,工科,——,高职专科,www.lnjzxy.com
松原职业技术学院,------,——,综合,吉林省教育厅,高职专科,www.sypt.cn
吉林铁道职业技术学院,吉林,——,工科,吉林省教育厅,高职专科,www.jtpt.cn
白城职业技术学院,------,——,综合,——,高职专科,www.bcvit.cn
长白山职业技术学院,------,——,------,——,高职专科,www.cbsvtc.com.cn
齐齐哈尔高等师范专科学校,------,——,师范,黑龙江省教育厅,高职专科,www.qqhrtc.com
黑龙江幼儿师范高等专科学校,黑龙江,——,师范,黑龙江省教育厅,高职专科,www.hljys.cn
黑龙江生物科技职业学院,黑龙江,——,农业,黑龙江省教育厅,高职专科,www.swkj.net
黑龙江民族职业学院,黑龙江,——,民族,黑龙江省教育厅,高职专科,www.mvcollege.com
七台河职业学院,------,——,综合,黑龙江省教育厅,高职专科,www.qthzyxy.com
黑龙江信息技术职业学院,黑龙江,——,工科,——,高职专科,www.hljitpc.com
黑龙江农垦林业职业技术学院,黑龙江,——,林业,——,高职专科,——
黑龙江公安警官职业学院,黑龙江,——,政法,黑龙江省教育厅,高职专科,www.hlpolice.com
黑龙江农垦农业职业技术学院,黑龙江,——,农业,——,高职专科,www.nkkjxy.com
黑龙江商业职业学院,黑龙江,——,财经,黑龙江省教育厅,高职专科,www.hljszy.net
黑龙江旅游职业技术学院,黑龙江,——,财经,黑龙江省教育厅,高职专科,——
黑龙江煤炭职业技术学院,黑龙江,——,工科,黑龙江省教育厅,高职专科,www.hmzy.cn
黑龙江交通职业技术学院,黑龙江,——,工科,黑龙江省教育厅,高职专科,www.hlcp.com.cn
哈尔滨科学技术职业学院,黑龙江,——,体育,黑龙江省教育厅,高职专科,www.hrbkjzy.cn
黑龙江粮食职业学院,黑龙江,——,综合,——,高职专科,www.hljgvc.com
佳木斯职业学院,------,——,综合,黑龙江省教育厅,高职专科,www.jmszy.com
上海健康医学院,上海,——,医药,上海市教育委员会,高职专科,www.sihs.cn
上海旅游高等专科学校,上海,——,财经,上海市教育委员会,高职专科,www.sitsh.edu.cn
上海工艺美术职业学院,上海,——,艺术,上海市教育委员会,高职专科,www.gymy.cn
上海工会管理职业学院,上海,——,综合,上海市教育委员会,高职专科,http://college.shghxyedu.net
上海体育职业学院,上海,——,体育,上海市教育委员会,高职专科,www.ssi.edu.cn
苏州职业大学,江苏,——,工科,江苏省教育厅,高职专科,www.jssvc.edu.cn
南通农业职业技术学院,------,——,农业,江苏省教育厅,高职专科,www.ntac.edu.cn
无锡科技职业学院,------,——,工科,江苏省教育厅,高职专科,www.wxstc.cn
南京铁道职业技术学院,------,——,工科,江苏省教育厅,高职专科,www.njrts.edu.cn
江苏联合职业技术学院,江苏,——,工科,江苏省教育厅,高职专科,——
无锡工艺职业技术学院,------,——,工科,江苏省教育厅,高职专科,www.wxgyxy.cn
南京机电职业技术学院,------,——,工科,江苏省教育厅,高职专科,www.njcmee.net
无锡城市职业技术学院,------,——,财经,江苏省教育厅,高职专科,www.wxcsxy.com
扬州环境资源职业技术学院,------,——,农业,江苏省教育厅,高职专科,www.yzerc.edu.cn
健雄职业技术学院,------,——,工科,江苏省教育厅,高职专科,——
江苏财经职业技术学院,江苏,——,财经,江苏省教育厅,高职专科,http://www.jscj.edu.cnhttp://www.jscjxy.cn
苏州工业职业技术学院,江苏,——,工科,江苏省教育厅,高职专科,http://www.siit.edu.cnhttp://www.siit.cn
盐城纺织职业技术学院,------,——,工科,江苏省教育厅,高职专科,——
扬州工业职业技术学院,------,——,工科,江苏省教育厅,高职专科,www.ypi.edu.cn
江苏城市职业学院,江苏,——,工科,——,高职专科,www.jscvc.cn
苏州卫生职业技术学院,江苏,——,医药,——,高职专科,www.szmtc.com
盐城卫生职业技术学院,------,——,------,——,高职专科,www.ycmc.edu.cn
苏州高博软件技术职业学院,江苏,——,工科,江苏省教育厅,高职专科,www.gist.edu.cn
南京旅游职业学院,------,——,------,——,高职专科,www.njith.net
浙江医学高等专科学校,浙江,——,医药,浙江省教育厅,高职专科,——
金华职业技术学院,------,——,综合,浙江省教育厅,高职专科,www.jhc.cn
浙江国际海运职业技术学院,浙江,——,综合,浙江省教育厅,高职专科,www.zimc.cn
宁波城市职业技术学院,------,——,综合,浙江省教育厅,高职专科,www.nbcc.cn
浙江纺织服装职业技术学院,浙江,——,工科,浙江省教育厅,高职专科,www.zjff.net
宁波天一职业技术学院,------,——,医药,浙江省教育厅,高职专科,——
浙江同济科技职业学院,浙江,——,工科,——,高职专科,www.zjtongji.edu.cn
浙江邮电职业技术学院,浙江,——,工科,——,高职专科,www.zptc.cn
浙江体育职业技术学院,浙江,——,体育,——,高职专科,www.zjcs.net.cn
浙江电力职业技术学院,浙江,——,工科,——,高职专科,——
台州科技职业学院,------,——,------,——,高职专科,http://www.tzvcst.edu.cn/
温州科技职业学院,------,——,------,——,高职专科,www.wzvcst.edu.cn
安庆医药高等专科学校,------,——,------,——,高职专科,www.aqyyz.cn
安徽工业职业技术学院,安徽,——,工科,安徽省教育厅,高职专科,www.ahip.cn
安徽工商职业学院,安徽,——,财经,安徽省教育厅,高职专科,http://ahbvc.cn
安徽邮电职业技术学院,安徽,——,工科,安徽省教育厅,高职专科,www.ahptc.cn
安徽艺术职业学院,安徽,——,艺术,安徽省教育厅,高职专科,www.artah.cn
安徽国防科技职业学院,安徽,——,工科,安徽省教育厅,高职专科,www.ahgf.com.cn
安徽林业职业技术学院,安徽,——,林业,安徽省教育厅,高职专科,www.ahlyxy.cn
安徽新闻出版职业技术学院,安徽,——,工科,安徽省教育厅,高职专科,www.ahcbxy.cn
安徽财贸职业学院,安徽,——,财经,安徽省教育厅,高职专科,www.aftvc.com
安徽电气工程职业技术学院,安徽,——,工科,安徽省教育厅,高职专科,www.aepu.com.cn
安庆职业技术学院,------,——,工科,安徽省教育厅,高职专科,www.aqvtc.cn
安徽公安职业学院,安徽,——,政法,安徽省教育厅,高职专科,www.ahgaxy.com.cn
芜湖信息技术职业学院,------,——,工科,安徽省教育厅,高职专科,http://whjy.ahedu.gov.cn
安徽国际商务职业学院,安徽,——,财经,安徽省教育厅,高职专科,www.ahiib.com
马鞍山职业技术学院,------,——,------,——,高职专科,www.mastc.edu.cn
徽商职业学院,------,——,------,——,高职专科,www.huishangedu.cn
安徽旅游职业学院,安徽,——,综合,——,高职专科,www.ahlyedu.cn
安徽冶金科技职业学院,安徽,——,工科,安徽省教育厅,高职专科,http://www.ahyky.com
安徽机电职业技术学院,安徽,——,工科,安徽省教育厅,高职专科,www.ahcme.cn
安徽审计职业学院,安徽,——,财经,安徽省教育厅,高职专科,www.ahsjxy.cn
亳州职业技术学院,------,——,工科,安徽省教育厅,高职专科,www.bzvtc.com
安徽中澳科技职业学院,安徽,——,工科,安徽省教育厅,高职专科,www.acac.cn
泉州医学高等专科学校,------,——,医药,福建省教育厅,高职专科,www.qzygz.com
厦门医学高等专科学校,福建,——,医药,——,高职专科,www.xmygz.cn
