movieId,movieName,boxInfo,sumBoxInfo,avgShowView,boxRate,showInfo,avgSeatView,date
1256872,为国而歌,5.76,53.9万,1,<0.1%,1660,1.0%,2019-10-20
296020,开国大典,5.46,32.3万,2,<0.1%,1204,1.6%,2019-10-20
78519,沉睡魔咒,5.26,2.96亿,5,<0.1%,328,6.6%,2019-10-20
1225975,托马斯大电影之世界探险记,5.04,1789.2万,140,<0.1%,6,--,2019-10-20
1251174,打过长江去,4.97,613.8万,14,<0.1%,70,25.0%,2019-10-20
359377,罗小黑战记,4.37,3.13亿,8,<0.1%,166,10.0%,2019-10-20
1285674,桂香街,2.52,1075.8万,93,<0.1%,8,94.7%,2019-10-20
1291012,为爱重生,2.40,1240.5万,80,<0.1%,3,--,2019-10-20
1243361,烈火英雄,2.17,16.90亿,11,<0.1%,47,18.0%,2019-10-20
1295309,疯狂梦幻城,2.00,511.0万,134,<0.1%,3,65.6%,2019-10-20
1236504,正正的世界,1.48,111.8万,135,<0.1%,3,95.5%,2019-10-20
1209180,极度危机,1.30,249.2万,13,<0.1%,34,15.2%,2019-10-20
432132,童年,1.18,66.4万,132,<0.1%,3,--,2019-10-20
393888,费加罗的婚礼,1.17,3.6万,262,<0.1%,1,88.8%,2019-10-20
1200783,国礼,1.08,507.4万,87,<0.1%,3,100%,2019-10-20
345419,沉睡魔咒2,2204.12,1.83亿,9,25.8%,77289,5.7%,2019-10-21
1230121,中国机长,1576.63,27.24亿,8,18.4%,56732,6.3%,2019-10-21
503342,双子杀手,1361.92,1.63亿,6,15.9%,62502,4.3%,2019-10-21
1249366,航海王：狂热行动,1168.50,1.52亿,6,13.7%,70112,4.5%,2019-10-21
1277939,我和我的祖国,850.60,28.10亿,9,9.9%,26548,8.7%,2019-10-21
342146,犯罪现场,577.05,2.30亿,8,6.7%,22467,7.3%,2019-10-21
1250700,攀登者,353.82,10.57亿,7,4.1%,15425,7.0%,2019-10-21
1227005,侠路相逢,114.64,335.5万,17,1.3%,1383,23.5%,2019-10-21
1298803,我在耀瓷小镇等你,52.55,420.2万,90,0.6%,91,100%,2019-10-21
668097,狭路相逢,40.95,80.9万,56,0.4%,123,100%,2019-10-21
1225993,雪人奇缘,39.01,1.19亿,5,0.4%,1607,5.5%,2019-10-21
1284264,江南,37.46,330.8万,97,0.4%,103,84.7%,2019-10-21
1277982,决胜时刻,29.17,1.19亿,30,0.3%,265,29.5%,2019-10-21
1242130,古田军号,17.28,3613.7万,27,0.2%,163,34.2%,2019-10-21
1246976,恋恋不舍,13.46,37.4万,72,0.1%,47,100%,2019-10-21
1251174,打过长江去,10.72,624.5万,21,0.1%,110,58.0%,2019-10-21
319904,盛世秧歌,9.53,1461.6万,20,0.1%,113,--,2019-10-21
1209089,骑遇,9.15,231.5万,115,0.1%,10,--,2019-10-21
487449,心灵的阳光,7.34,1029.0万,17,<0.1%,143,100%,2019-10-21
1225975,托马斯大电影之世界探险记,5.04,1794.3万,140,<0.1%,6,--,2019-10-21
1256872,为国而歌,3.29,57.2万,3,<0.1%,464,2.4%,2019-10-21
1299546,迟来的告白,3.18,10.6万,15,<0.1%,80,13.4%,2019-10-21
1219701,急速逃脱,2.81,439.3万,4,<0.1%,207,5.1%,2019-10-21
296020,开国大典,2.74,35.0万,1,<0.1%,1329,0.7%,2019-10-21
78519,沉睡魔咒,2.05,2.96亿,3,<0.1%,232,3.6%,2019-10-21
1211270,哪吒之魔童降世,1.98,49.72亿,2,<0.1%,467,1.6%,2019-10-21
1260354,亲密旅行,1.97,375.9万,5,<0.1%,79,7.5%,2019-10-21
1240752,小Q,1.62,1.11亿,27,<0.1%,7,82.1%,2019-10-21
1263074,红星照耀中国,1.45,3005.4万,5,<0.1%,95,7.6%,2019-10-21
1297360,高兴逮笨贼,1.40,25.6万,88,<0.1%,8,93.0%,2019-10-21
1295309,疯狂梦幻城,1.25,512.3万,16,<0.1%,13,100%,2019-10-21
345419,沉睡魔咒2,2012.58,2.03亿,8,24.6%,77836,5.1%,2019-10-22
1230121,中国机长,1587.31,27.40亿,8,19.4%,58275,6.1%,2019-10-22
1277939,我和我的祖国,1185.65,28.22亿,12,14.4%,27545,11.9%,2019-10-22
503342,双子杀手,1165.77,1.74亿,6,14.2%,58350,4.0%,2019-10-22
1249366,航海王：狂热行动,858.44,1.60亿,5,10.4%,65043,3.6%,2019-10-22
342146,犯罪现场,556.24,2.36亿,7,6.8%,24119,6.5%,2019-10-22
1250700,攀登者,395.99,10.61亿,7,4.8%,16575,7.2%,2019-10-22
1227005,侠路相逢,130.00,465.5万,21,1.5%,1278,29.5%,2019-10-22
1277982,决胜时刻,43.65,1.20亿,37,0.5%,324,35.3%,2019-10-22
668097,狭路相逢,40.99,121.9万,59,0.5%,117,100%,2019-10-22
1284264,江南,31.50,362.3万,88,0.3%,93,72.2%,2019-10-22
1225993,雪人奇缘,29.48,1.19亿,4,0.3%,1519,4.4%,2019-10-22
1298803,我在耀瓷小镇等你,20.75,440.9万,52,0.2%,63,81.4%,2019-10-22
1242130,古田军号,15.03,3628.8万,24,0.1%,154,31.8%,2019-10-22
1246976,恋恋不舍,13.21,50.6万,78,0.1%,45,100%,2019-10-22
1251174,打过长江去,12.67,637.2万,27,0.1%,97,54.5%,2019-10-22
1209089,骑遇,9.15,175.4万,115,0.1%,10,--,2019-10-22
487449,心灵的阳光,7.02,1036.1万,15,<0.1%,135,100%,2019-10-22
1256872,为国而歌,5.12,62.3万,4,<0.1%,519,3.4%,2019-10-22
1225975,托马斯大电影之世界探险记,5.04,1799.3万,140,<0.1%,6,--,2019-10-22
319904,盛世秧歌,4.30,1465.9万,14,<0.1%,104,--,2019-10-22
1263074,红星照耀中国,2.97,3008.4万,12,<0.1%,90,22.1%,2019-10-22
1284333,樵夫·廖俊波,2.96,158.0万,89,<0.1%,11,45.2%,2019-10-22
296020,开国大典,2.89,37.9万,1,<0.1%,1310,0.7%,2019-10-22
1211270,哪吒之魔童降世,2.07,49.72亿,2,<0.1%,452,1.7%,2019-10-22
1260354,亲密旅行,1.99,377.9万,5,<0.1%,92,7.0%,2019-10-22
226708,永不消逝的电波,1.88,3.8万,629,<0.1%,1,--,2019-10-22
1277746,武陵山上的星光,1.57,244.8万,136,<0.1%,2,80.1%,2019-10-22
1299546,迟来的告白,1.46,12.0万,6,<0.1%,102,5.1%,2019-10-22
78519,沉睡魔咒,1.37,2.96亿,2,<0.1%,207,2.3%,2019-10-22
1243361,烈火英雄,1.28,16.90亿,8,<0.1%,61,10.4%,2019-10-22
1236504,正正的世界,1.25,108.6万,83,<0.1%,5,85.6%,2019-10-22
672155,杨靖宇,1.06,112.7万,26,<0.1%,17,35.0%,2019-10-22
1295309,疯狂梦幻城,1.00,513.3万,100,<0.1%,2,--,2019-10-22
345419,沉睡魔咒2,1748.24,2.20亿,7,22.8%,77474,4.5%,2019-10-23
1230121,中国机长,1495.89,27.55亿,7,19.5%,58928,5.7%,2019-10-23
1277939,我和我的祖国,1367.40,28.35亿,14,17.9%,28165,13.3%,2019-10-23
503342,双子杀手,1047.99,1.85亿,6,13.7%,56218,3.7%,2019-10-23
1249366,航海王：狂热行动,682.79,1.67亿,4,8.9%,61544,3.1%,2019-10-23
342146,犯罪现场,538.68,2.41亿,6,7.0%,25256,5.9%,2019-10-23
1250700,攀登者,384.01,10.65亿,7,5.0%,17536,6.6%,2019-10-23
1227005,侠路相逢,112.60,578.1万,20,1.4%,1249,28.4%,2019-10-23
668097,狭路相逢,41.10,163.0万,61,0.5%,115,100%,2019-10-23
1284264,江南,35.55,397.8万,90,0.4%,102,73.8%,2019-10-23
1277982,决胜时刻,32.17,1.20亿,29,0.4%,304,26.3%,2019-10-23
1298803,我在耀瓷小镇等你,22.34,463.3万,53,0.2%,67,87.9%,2019-10-23
1225993,雪人奇缘,18.07,1.19亿,3,0.2%,1459,3.3%,2019-10-23
1242130,古田军号,13.19,3642.0万,24,0.1%,145,32.3%,2019-10-23
1209089,骑遇,9.15,184.6万,115,0.1%,10,--,2019-10-23
1246976,恋恋不舍,8.63,59.2万,74,0.1%,28,80.4%,2019-10-23
1256872,为国而歌,6.41,68.7万,5,<0.1%,505,4.3%,2019-10-23
487449,心灵的阳光,6.05,1042.1万,13,<0.1%,129,100%,2019-10-23
1251174,打过长江去,5.57,642.8万,17,<0.1%,68,24.4%,2019-10-23
1225975,托马斯大电影之世界探险记,5.04,1804.3万,140,<0.1%,6,--,2019-10-23
319904,盛世秧歌,4.92,1470.8万,16,<0.1%,103,--,2019-10-23
1299838,红色之子·单刀赴会,4.16,4.1万,5,<0.1%,309,5.6%,2019-10-23
1209180,极度危机,3.70,254.1万,21,<0.1%,69,22.7%,2019-10-23
296020,开国大典,3.64,41.6万,1,<0.1%,1681,0.6%,2019-10-23
1299546,迟来的告白,2.48,14.5万,8,<0.1%,133,8.6%,2019-10-23
1263074,红星照耀中国,2.26,3010.7万,9,<0.1%,88,18.6%,2019-10-23
1211270,哪吒之魔童降世,2.10,49.72亿,2,<0.1%,442,1.5%,2019-10-23
1219701,急速逃脱,1.99,441.9万,3,<0.1%,256,3.0%,2019-10-23
1200783,国礼,1.99,509.3万,100,<0.1%,4,100.0%,2019-10-23
1213186,黄玫瑰,1.40,969.0万,22,<0.1%,16,34.0%,2019-10-23
1297360,高兴逮笨贼,1.26,27.0万,80,<0.1%,8,84.3%,2019-10-23
345397,催眠·裁决,1.25,133.4万,94,<0.1%,4,100%,2019-10-23
1178432,丑娃娃,1.12,355.2万,1,<0.1%,231,0.8%,2019-10-23
344809,美容针,1.06,1017.9万,30,<0.1%,8,11.6%,2019-10-23
1298696,零零后,1.01,396.8万,11,<0.1%,26,19.9%,2019-10-23
1295309,疯狂梦幻城,1.00,514.3万,250,<0.1%,1,--,2019-10-23
345419,沉睡魔咒2,1543.82,2.36亿,6,21.9%,77196,3.9%,2019-10-24
1230121,中国机长,1387.63,27.69亿,7,19.7%,59338,5.2%,2019-10-24
1277939,我和我的祖国,1372.72,28.49亿,14,19.5%,28418,13.1%,2019-10-24
503342,双子杀手,908.39,1.94亿,5,12.9%,55002,3.3%,2019-10-24
1249366,航海王：狂热行动,561.36,1.73亿,4,7.9%,58859,2.7%,2019-10-24
342146,犯罪现场,506.96,2.46亿,6,7.2%,26212,5.3%,2019-10-24
1250700,攀登者,380.00,10.69亿,6,5.4%,18141,6.2%,2019-10-24
1227005,侠路相逢,102.03,680.2万,18,1.4%,1189,25.5%,2019-10-24
668097,狭路相逢,40.96,204.0万,62,0.5%,111,100%,2019-10-24
1284264,江南,37.20,435.0万,92,0.5%,103,73.2%,2019-10-24
1277982,决胜时刻,36.75,1.20亿,31,0.5%,312,29.4%,2019-10-24
1298803,我在耀瓷小镇等你,23.41,486.7万,80,0.3%,46,100%,2019-10-24
1242130,古田军号,17.77,3659.8万,28,0.2%,173,39.3%,2019-10-24
1225993,雪人奇缘,11.36,1.19亿,2,0.1%,1423,2.4%,2019-10-24
1298792,步步为营,10.98,10.9万,7,0.1%,322,8.3%,2019-10-24
1209089,骑遇,9.15,193.7万,115,0.1%,10,--,2019-10-24
296020,开国大典,6.45,48.0万,2,<0.1%,1991,0.9%,2019-10-24
1251174,打过长江去,6.07,648.8万,22,<0.1%,66,46.5%,2019-10-24
1299546,迟来的告白,5.23,19.8万,13,<0.1%,160,16.5%,2019-10-24
487449,心灵的阳光,4.96,1047.1万,12,<0.1%,124,100%,2019-10-24
1246976,恋恋不舍,4.62,63.9万,51,<0.1%,21,100%,2019-10-24
1211270,哪吒之魔童降世,4.55,49.72亿,2,<0.1%,446,2.0%,2019-10-24
319904,盛世秧歌,4.40,1475.2万,14,<0.1%,103,--,2019-10-24
1256872,为国而歌,3.99,72.7万,3,<0.1%,436,3.1%,2019-10-24
345397,催眠·裁决,3.83,137.2万,9,<0.1%,72,39.5%,2019-10-24
1263074,红星照耀中国,3.13,3013.8万,12,<0.1%,94,23.4%,2019-10-24
1285674,桂香街,2.60,1081.0万,68,<0.1%,11,87.5%,2019-10-24
1213186,黄玫瑰,2.37,971.4万,43,<0.1%,14,61.5%,2019-10-24
1200783,国礼,2.00,511.3万,100,<0.1%,4,100.0%,2019-10-24
1284333,樵夫·廖俊波,1.77,160.4万,43,<0.1%,13,25.3%,2019-10-24
1225975,托马斯大电影之世界探险记,1.44,1805.8万,61,<0.1%,4,--,2019-10-24
1282056,雷雨,1.28,96.4万,48,<0.1%,6,32.1%,2019-10-24
672155,杨靖宇,1.19,114.3万,16,<0.1%,27,24.5%,2019-10-24
345719,异星觉醒,1.00,1.35亿,78,<0.1%,4,29.7%,2019-10-24
1295309,疯狂梦幻城,1.00,515.3万,200,<0.1%,1,50.0%,2019-10-24
1298794,疯狂斗牛场,1.00,174.9万,29,<0.1%,14,100%,2019-10-24
1218029,少年的你,14990.80,1.49亿,27,64.5%,157520,18.4%,2019-10-25
345397,催眠·裁决,2003.18,2140.4万,9,8.6%,64341,8.6%,2019-10-25
345419,沉睡魔咒2,1419.07,2.50亿,14,6.1%,29686,9.7%,2019-10-25
1277939,我和我的祖国,1282.07,28.59亿,28,5.5%,13039,30.5%,2019-10-25
1230121,中国机长,1257.19,27.79亿,15,5.4%,23355,14.8%,2019-10-25
503342,双子杀手,572.72,2.00亿,12,2.4%,11853,9.1%,2019-10-25
1249366,航海王：狂热行动,452.11,1.77亿,9,1.9%,17557,8.8%,2019-10-25
1215348,天作谜案,395.01,406.3万,4,1.7%,32985,4.1%,2019-10-25
1250700,攀登者,220.12,10.70亿,16,0.9%,4134,18.1%,2019-10-25
1300298,太阳升起的时刻,175.23,176.3万,17,0.7%,3236,15.4%,2019-10-25
342146,犯罪现场,93.79,2.47亿,7,0.4%,4047,7.4%,2019-10-25
1227005,侠路相逢,48.34,728.5万,50,0.2%,194,100%,2019-10-25
1277982,决胜时刻,38.14,1.17亿,39,0.1%,267,38.8%,2019-10-25
1284264,江南,37.07,472.1万,99,0.1%,96,85.8%,2019-10-25
1298803,我在耀瓷小镇等你,24.41,511.1万,110,0.1%,35,100%,2019-10-25
487449,心灵的阳光,21.03,1025.6万,46,<0.1%,126,100%,2019-10-25
1225993,雪人奇缘,15.49,1.19亿,8,<0.1%,588,9.4%,2019-10-25
1242130,古田军号,13.23,3669.2万,24,<0.1%,160,32.1%,2019-10-25
319904,盛世秧歌,12.29,1484.5万,38,<0.1%,106,--,2019-10-25
1209089,骑遇,9.15,181.8万,115,<0.1%,10,--,2019-10-25
1211270,哪吒之魔童降世,6.86,49.73亿,9,<0.1%,173,13.3%,2019-10-25
1246976,恋恋不舍,5.42,69.3万,69,<0.1%,19,100%,2019-10-25
1236504,正正的世界,5.19,114.3万,155,<0.1%,11,100%,2019-10-25
1263074,红星照耀中国,5.13,2994.1万,23,<0.1%,82,43.4%,2019-10-25
1299546,迟来的告白,4.92,24.7万,21,<0.1%,100,21.7%,2019-10-25
1228864,功夫小镇,4.85,4.8万,2,<0.1%,1473,1.6%,2019-10-25
296020,开国大典,4.66,52.7万,3,<0.1%,642,2.4%,2019-10-25
1251174,打过长江去,4.45,653.3万,27,<0.1%,42,37.0%,2019-10-25
1213186,黄玫瑰,4.12,975.5万,50,<0.1%,21,56.0%,2019-10-25
1298792,步步为营,3.00,13.9万,55,<0.1%,11,52.8%,2019-10-25
1298696,零零后,2.83,400.4万,45,<0.1%,21,62.4%,2019-10-25
1285674,桂香街,2.27,1083.3万,73,<0.1%,9,75.5%,2019-10-25
1132385,爱情诅咒,2.16,2.1万,53,<0.1%,17,61.6%,2019-10-25
1291012,为爱重生,2.00,1242.5万,34,<0.1%,6,--,2019-10-25
672155,杨靖宇,1.69,116.0万,17,<0.1%,39,19.0%,2019-10-25
1200783,国礼,1.66,513.0万,111,<0.1%,3,100.0%,2019-10-25
1251221,爱在零纬度,1.34,1.3万,150,<0.1%,2,--,2019-10-25
1299838,红色之子·单刀赴会,1.15,5.9万,10,<0.1%,45,11.9%,2019-10-25
1256872,为国而歌,1.05,73.8万,5,<0.1%,76,6.7%,2019-10-25
1298794,疯狂斗牛场,1.00,143.7万,45,<0.1%,9,68.2%,2019-10-25
1295309,疯狂梦幻城,1.00,510.9万,40,<0.1%,5,39.9%,2019-10-25
1218029,少年的你,23913.83,3.89亿,40,67.6%,168425,27.2%,2019-10-26
345419,沉睡魔咒2,2765.51,2.78亿,21,7.8%,37119,15.9%,2019-10-26
1230121,中国机长,2251.26,28.01亿,22,6.3%,28820,21.8%,2019-10-26
345397,催眠·裁决,1953.80,4094.2万,13,5.5%,44169,12.6%,2019-10-26
1277939,我和我的祖国,1092.48,28.70亿,24,3.0%,12836,26.6%,2019-10-26
503342,双子杀手,1011.88,2.10亿,19,2.8%,12502,15.3%,2019-10-26
1249366,航海王：狂热行动,947.89,1.87亿,15,2.6%,21166,15.7%,2019-10-26
1250700,攀登者,296.65,10.73亿,17,0.8%,5071,19.0%,2019-10-26
905675,三傻闹地球,237.55,245.5万,6,0.6%,13044,6.2%,2019-10-26
1215348,天作谜案,202.29,608.6万,5,0.5%,13384,5.3%,2019-10-26
342146,犯罪现场,167.61,2.49亿,10,0.4%,4903,10.4%,2019-10-26
1225993,雪人奇缘,88.44,1.19亿,12,0.2%,2203,13.9%,2019-10-26
1300298,太阳升起的时刻,53.39,229.7万,14,0.1%,1364,14.2%,2019-10-26
1250690,受益人,46.26,46.8万,27,0.1%,509,25.5%,2019-10-26
1227005,侠路相逢,45.10,773.6万,51,0.1%,179,100%,2019-10-26
487449,心灵的阳光,26.85,1052.4万,71,<0.1%,118,100%,2019-10-26
1298803,我在耀瓷小镇等你,25.37,536.5万,103,<0.1%,37,100%,2019-10-26
319904,盛世秧歌,23.33,1507.8万,72,<0.1%,105,--,2019-10-26
1284264,江南,22.56,494.6万,88,<0.1%,67,73.4%,2019-10-26
1211270,哪吒之魔童降世,16.39,49.73亿,10,<0.1%,433,14.0%,2019-10-26
1298696,零零后,11.95,412.4万,53,<0.1%,75,71.2%,2019-10-26
1242130,古田军号,10.93,3680.1万,26,<0.1%,113,42.6%,2019-10-26
1209089,骑遇,9.26,191.0万,104,<0.1%,11,--,2019-10-26
1236504,正正的世界,5.80,120.1万,136,<0.1%,14,100%,2019-10-26
1251174,打过长江去,5.76,659.0万,23,<0.1%,69,74.5%,2019-10-26
334625,美食大冒险之英雄烩,5.30,972.9万,4,<0.1%,548,3.1%,2019-10-26
1246976,恋恋不舍,4.50,73.8万,77,<0.1%,14,100%,2019-10-26
1277982,决胜时刻,4.49,1.17亿,8,<0.1%,145,8.9%,2019-10-26
1285674,桂香街,3.83,1087.1万,111,<0.1%,10,97.3%,2019-10-26
296020,开国大典,3.43,56.1万,2,<0.1%,589,1.5%,2019-10-26
1298792,步步为营,2.87,16.8万,144,<0.1%,4,82.2%,2019-10-26
432132,童年,2.44,70.7万,136,<0.1%,6,--,2019-10-26
1228864,功夫小镇,2.43,7.2万,8,<0.1%,144,9.9%,2019-10-26
247730,终结者：黑暗命运,2.41,2.4万,85,<0.1%,5,88.8%,2019-10-26
1178432,丑娃娃,2.22,358.2万,4,<0.1%,247,5.1%,2019-10-26
1299546,迟来的告白,2.22,26.9万,12,<0.1%,59,14.3%,2019-10-26
1297360,高兴逮笨贼,2.20,30.0万,92,<0.1%,12,97.6%,2019-10-26
1226611,六欲天,2.19,2.1万,137,<0.1%,2,100.0%,2019-10-26
1295309,疯狂梦幻城,2.00,512.9万,134,<0.1%,3,73.8%,2019-10-26
1132385,爱情诅咒,1.77,3.9万,56,<0.1%,13,65.6%,2019-10-26
1299838,红色之子·单刀赴会,1.65,7.6万,17,<0.1%,38,21.4%,2019-10-26
1298794,疯狂斗牛场,1.36,145.0万,37,<0.1%,15,82.8%,2019-10-26
359377,罗小黑战记,1.32,3.13亿,8,<0.1%,50,11.9%,2019-10-26
1243361,烈火英雄,1.19,16.89亿,10,<0.1%,43,11.1%,2019-10-26
1256872,为国而歌,1.12,74.9万,7,<0.1%,61,15.2%,2019-10-26
1291012,为爱重生,1.00,1243.5万,100,<0.1%,1,--,2019-10-26
1218029,少年的你,19954.38,5.88亿,33,69.1%,169820,22.3%,2019-10-27
345419,沉睡魔咒2,1997.20,2.98亿,15,6.9%,38745,11.3%,2019-10-27
1230121,中国机长,1820.01,28.19亿,16,6.3%,31298,16.0%,2019-10-27
345397,催眠·裁决,1525.16,5619.4万,11,5.2%,39859,10.9%,2019-10-27
1277939,我和我的祖国,940.22,28.79亿,21,3.2%,12448,23.5%,2019-10-27
503342,双子杀手,807.93,2.18亿,15,2.8%,12604,12.5%,2019-10-27
1249366,航海王：狂热行动,729.12,1.94亿,12,2.5%,21498,11.7%,2019-10-27
1250700,攀登者,255.50,10.76亿,13,0.8%,5682,15.3%,2019-10-27
905675,三傻闹地球,165.36,410.9万,7,0.5%,8511,6.6%,2019-10-27
342146,犯罪现场,137.06,2.50亿,8,0.4%,4999,8.4%,2019-10-27
1215348,天作谜案,122.96,731.6万,4,0.4%,10038,4.3%,2019-10-27
1225993,雪人奇缘,105.06,1.21亿,12,0.3%,2643,13.6%,2019-10-27
1227005,侠路相逢,41.29,814.9万,52,0.1%,161,100%,2019-10-27
1300298,太阳升起的时刻,40.45,270.2万,11,0.1%,1372,10.5%,2019-10-27
487449,心灵的阳光,25.58,1078.0万,64,<0.1%,126,100%,2019-10-27
1298803,我在耀瓷小镇等你,19.40,555.9万,107,<0.1%,28,100%,2019-10-27
319904,盛世秧歌,16.02,1523.8万,48,<0.1%,108,--,2019-10-27
1242130,古田军号,10.63,3690.8万,26,<0.1%,104,38.0%,2019-10-27
1298696,零零后,8.93,421.3万,56,<0.1%,53,68.1%,2019-10-27
334625,美食大冒险之英雄烩,7.65,980.5万,5,<0.1%,531,4.5%,2019-10-27
1250952,天气之子,5.92,5.9万,147,<0.1%,6,100.0%,2019-10-27
1251174,打过长江去,3.89,662.9万,21,<0.1%,47,64.7%,2019-10-27
1236504,正正的世界,3.87,124.0万,127,<0.1%,10,100%,2019-10-27
1209089,骑遇,3.82,194.9万,120,<0.1%,4,--,2019-10-27
1298792,步步为营,3.43,20.2万,229,<0.1%,3,79.1%,2019-10-27
1277982,决胜时刻,3.17,1.17亿,7,<0.1%,135,7.3%,2019-10-27
1299546,迟来的告白,2.23,29.1万,12,<0.1%,57,13.7%,2019-10-27
1295309,疯狂梦幻城,2.00,514.9万,200,<0.1%,2,82.4%,2019-10-27
296020,开国大典,1.93,58.1万,2,<0.1%,579,1.0%,2019-10-27
1178432,丑娃娃,1.90,360.1万,4,<0.1%,224,4.6%,2019-10-27
1256872,为国而歌,1.88,76.8万,6,<0.1%,117,9.6%,2019-10-27
1298707,越域重生,1.83,1.8万,98,<0.1%,5,86.4%,2019-10-27
359377,罗小黑战记,1.71,3.13亿,7,<0.1%,73,11.3%,2019-10-27
1200783,国礼,1.66,514.6万,83,<0.1%,4,87.1%,2019-10-27
1226611,六欲天,1.57,3.7万,132,<0.1%,3,100.0%,2019-10-27
1285674,桂香街,1.54,1088.7万,111,<0.1%,4,92.4%,2019-10-27
432132,童年,1.45,72.2万,98,<0.1%,5,--,2019-10-27
1298835,宠物联盟,1.44,1.7万,98,<0.1%,3,77.2%,2019-10-27
1190383,你好霸王龙,1.40,156.1万,26,<0.1%,20,57.5%,2019-10-27
1298794,疯狂斗牛场,1.38,146.4万,35,<0.1%,16,88.0%,2019-10-27
1242576,茶花女,1.28,5.1万,285,<0.1%,1,96.6%,2019-10-27
1132385,爱情诅咒,1.21,5.1万,45,<0.1%,11,46.2%,2019-10-27
1228864,功夫小镇,1.10,8.3万,5,<0.1%,113,5.6%,2019-10-27
1291012,为爱重生,1.00,1244.5万,100,<0.1%,1,--,2019-10-27
1218029,少年的你,8576.54,6.74亿,17,68.9%,146931,11.2%,2019-10-28
345397,催眠·裁决,788.82,6408.2万,6,6.3%,38018,5.9%,2019-10-28
1277939,我和我的祖国,752.08,28.87亿,16,6.0%,13122,17.3%,2019-10-28
1230121,中国机长,748.68,28.27亿,7,6.0%,31787,6.4%,2019-10-28
345419,沉睡魔咒2,639.66,3.04亿,5,5.1%,37706,3.8%,2019-10-28
503342,双子杀手,273.62,2.21亿,6,2.2%,12886,4.4%,2019-10-28
1249366,航海王：狂热行动,170.91,1.96亿,4,1.3%,16521,3.5%,2019-10-28
1250700,攀登者,133.65,10.77亿,6,1.0%,6387,6.8%,2019-10-28
342146,犯罪现场,77.97,2.51亿,4,0.6%,5947,3.9%,2019-10-28
1300298,太阳升起的时刻,64.80,335.0万,9,0.5%,2101,8.8%,2019-10-28
1215348,天作谜案,47.69,779.3万,2,0.3%,8716,1.9%,2019-10-28
1227005,侠路相逢,35.26,850.2万,43,0.2%,167,100%,2019-10-28
1277982,决胜时刻,16.97,1.17亿,27,0.1%,182,21.1%,2019-10-28
1242130,古田军号,15.38,3706.1万,37,0.1%,118,51.5%,2019-10-28
487449,心灵的阳光,10.74,1088.8万,25,<0.1%,124,100%,2019-10-28
1298803,我在耀瓷小镇等你,7.18,563.1万,45,<0.1%,23,100%,2019-10-28
1225993,雪人奇缘,6.05,1.21亿,2,<0.1%,756,2.4%,2019-10-28
1251174,打过长江去,5.32,668.3万,33,<0.1%,42,57.8%,2019-10-28
905675,三傻闹地球,5.12,416.0万,1,<0.1%,2903,0.6%,2019-10-28
319904,盛世秧歌,4.58,1528.4万,15,<0.1%,106,--,2019-10-28
1236504,正正的世界,2.92,126.9万,108,<0.1%,9,74.0%,2019-10-28
1285674,桂香街,2.48,1091.1万,178,<0.1%,4,100%,2019-10-28
1228864,功夫小镇,2.40,10.7万,15,<0.1%,90,20.3%,2019-10-28
1299546,迟来的告白,2.30,31.5万,9,<0.1%,102,10.7%,2019-10-28
1263074,红星照耀中国,2.07,2996.8万,13,<0.1%,58,22.8%,2019-10-28
1298794,疯狂斗牛场,2.04,148.4万,75,<0.1%,11,100%,2019-10-28
247730,终结者：黑暗命运,1.92,4.3万,48,<0.1%,8,100%,2019-10-28
1226611,六欲天,1.64,5.4万,137,<0.1%,2,--,2019-10-28
1213186,黄玫瑰,1.21,976.8万,26,<0.1%,12,50.3%,2019-10-28
1251221,爱在零纬度,1.16,2.5万,388,<0.1%,1,100.0%,2019-10-28
1284333,樵夫·廖俊波,1.09,151.3万,51,<0.1%,7,14.2%,2019-10-28
1209180,极度危机,1.07,243.5万,10,<0.1%,37,10.7%,2019-10-28
1291012,为爱重生,1.00,1245.5万,100,<0.1%,1,--,2019-10-28
1218029,少年的你,7139.18,7.45亿,14,64.6%,146019,9.4%,2019-10-29
1277939,我和我的祖国,824.08,28.95亿,18,7.4%,13356,18.5%,2019-10-29
1230121,中国机长,734.07,28.34亿,7,6.6%,32042,6.3%,2019-10-29
345397,催眠·裁决,688.92,7097.2万,6,6.2%,37445,5.2%,2019-10-29
345419,沉睡魔咒2,595.34,3.10亿,5,5.3%,37007,3.6%,2019-10-29
503342,双子杀手,242.95,2.23亿,5,2.2%,12783,4.0%,2019-10-29
1250700,攀登者,154.50,10.79亿,7,1.3%,6646,7.4%,2019-10-29
1249366,航海王：狂热行动,145.20,1.97亿,3,1.3%,15951,3.1%,2019-10-29
1300417,小巷管家,110.29,110.2万,66,0.9%,413,53.7%,2019-10-29
342146,犯罪现场,78.18,2.52亿,4,0.7%,6135,3.8%,2019-10-29
1298803,我在耀瓷小镇等你,65.16,628.2万,134,0.5%,30,100%,2019-10-29
1300298,太阳升起的时刻,50.25,385.2万,7,0.4%,2019,6.5%,2019-10-29
1215348,天作谜案,43.35,822.6万,2,0.3%,7660,2.1%,2019-10-29
1227005,侠路相逢,34.41,884.6万,40,0.3%,175,100%,2019-10-29
1277982,决胜时刻,20.53,1.18亿,29,0.1%,212,30.5%,2019-10-29
1225993,雪人奇缘,15.29,1.21亿,5,0.1%,660,5.2%,2019-10-29
